Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,XOM,XOM,XOM,XOM,XOM,TLT,TLT,TLT,TLT,TLT,SPY,SPY,SPY,SPY,SPY
2019-09-25,58.5221,59.03,57.4443,57.7246,166325887.0,220.3792,221.8154,212.1767,214.0893,123146984.0,74.4337,74.9737,72.7219,72.9293,91045978.0,123.2455,125.2612,118.8855,119.9079,99358452.0,64.0669,64.6732,62.8324,63.236,21433814.0,99.2696,101.4131,98.3849,100.8518,32375891.0,339.0381,343.1165,329.9911,333.1532,372579260.0
2019-09-26,57.7406,58.9245,56.5006,58.3916,107021585.0,215.2828,216.84,210.1412,212.846,29748388.0,73.0649,75.2381,72.0351,73.5582,22103881.0,119.2671,121.3144,117.8673,118.8255,39935671.0,63.1556,63.7285,62.4964,62.651,23110240.0,101.1728,101.4949,98.9909,99.3496,35989472.0,332.7668,336.0657,332.2402,332.7918,50899103.0
2019-09-27,58.5294,60.2746,58.3824,59.4499,182485680.0,212.5445,220.7117,210.9848,216.6258,68429475.0,73.9612,75.7987,73.2054,75.3947,66172489.0,118.6046,122.2751,117.6692,121.9162,174502604.0,62.6899,63.4431,61.8614,62.0573,15075455.0,99.3632,100.3052,98.246,98.6907,14867079.0,332.4946,339.0077,326.8219,336.1665,76971616.0
2019-09-30,59.5113,61.2354,59.0263,60.9079,227655906.0,215.7044,219.0448,213.5911,217.4855,23794186.0,74.7909,77.7596,73.3863,76.8204,42790310.0,122.4204,125.9748,121.2601,124.8973,127776754.0,62.0286,65.2582,60.293,64.2578,139249251.0,98.6722,99.2121,96.2477,97.826,14149995.0,334.0605,343.8575,331.9059,342.255,307335289.0
2019-10-01,60.7823,63.7166,60.3083,63.4573,528238471.0,217.3082,225.9883,216.4113,222.1515,75353799.0,76.5789,78.8991,76.4221,77.3931,36696153.0,123.7381,126.4195,117.5049,121.6142,151813134.0,64.4836,66.6637,64.0244,65.6808,68212948.0,97.9727,98.9111,95.2544,95.6044,96000000.0,340.0518,349.8295,339.5013,348.0554,195992298.0
2019-10-02,63.3807,64.1806,63.0954,63.9972,84211931.0,223.3349,224.5156,222.5398,223.8924,28021407.0,77.746,78.7995,75.0071,78.247,38375627.0,121.7916,123.4502,120.5126,123.0021,55403274.0,65.8225,68.0214,65.7178,67.1985,59844776.0,96.085,96.2368,93.6853,94.5059,22341388.0,347.992,353.3231,345.3116,351.1862,84770054.0
2019-10-03,63.8394,64.3618,63.0058,63.1789,135382722.0,223.0962,226.6138,218.8735,223.9446,13622672.0,78.5465,79.1272,78.3433,78.6771,14132675.0,122.6842,126.5959,120.1032,123.4941,26077451.0,67.026,69.5708,66.2894,68.2645,20225037.0,94.6489,95.0336,93.1391,93.4663,30190487.0,352.0159,357.1945,345.8202,353.5529,87000438.0
2019-10-04,62.8108,65.6054,61.9637,64.9487,333577228.0,223.5668,233.197,221.1218,229.9276,139283167.0,78.3794,83.061,77.9113,81.9273,185456503.0,124.4402,125.6231,123.4918,124.7894,63817603.0,68.7542,69.2544,68.2729,68.4647,8663685.0,93.7113,94.1868,91.8961,92.3115,31973759.0,352.7817,357.7865,348.2174,354.1372,29004328.0
2019-10-07,64.5311,64.7486,63.6336,63.8052,149209842.0,229.1473,232.2928,228.3694,229.0553,15664501.0,82.3173,83.7528,82.0037,82.487,23295352.0,124.9836,125.7054,123.8699,125.3494,29439618.0,68.8032,69.2935,67.4323,68.5116,10441181.0,91.9463,92.0938,91.1085,91.5409,9552741.0,355.8981,356.4743,350.1061,350.9958,151746199.0
2019-10-08,63.915,66.098,63.2321,65.2767,238545090.0,229.9194,237.546,228.4171,234.5228,101454156.0,82.5022,85.1492,81.368,84.0367,41613507.0,124.8841,129.2787,124.4696,127.385,63155705.0,68.2689,68.8044,66.1987,66.9861,42242824.0,91.4995,93.1194,90.1498,90.3328,21737670.0,350.7161,357.8267,349.1747,356.3893,259630135.0
2019-10-09,65.0263,66.293,63.5422,63.8674,183294491.0,234.7887,240.0894,229.2099,231.6237,36254512.0,84.2641,84.6078,82.694,83.8154,15627510.0,128.2619,129.9598,123.5741,124.0435,146839596.0,66.8918,67.9383,65.3219,66.748,16017095.0,90.057,91.7499,89.0849,91.4229,33961656.0,355.5346,358.1432,351.3806,352.4496,99143194.0
2019-10-10,64.0297,68.1904,62.4895,67.2329,640000000.0,232.4696,237.6483,230.9091,235.6445,94812468.0,83.5741,87.3821,82.8981,86.8505,200000000.0,124.0562,130.225,120.6237,127.6668,287101559.0,66.7047,69.9837,66.0653,68.559,62373770.0,91.4264,91.6801,90.7579,91.0597,11702789.0,351.0299,367.6022,347.677,360.5885,439848638.0
2019-10-11,67.0567,68.0493,66.6203,67.5563,85224113.0,237.101,237.8791,229.0197,231.9189,63258875.0,86.9546,87.5854,85.8642,86.8123,18513248.0,127.746,127.9786,126.6259,127.4006,24480998.0,68.7885,69.5771,68.2739,69.1863,22098928.0,91.3877,92.6781,90.9037,91.953,16290799.0,360.6883,365.4739,359.0852,359.9418,51709719.0
2019-10-14,67.1662,68.6494,66.538,67.7844,39939081.0,230.5423,233.7945,229.7505,230.3663,27464875.0,86.3989,87.0709,85.5257,85.9599,18430396.0,127.9357,129.4089,126.7404,128.5661,29299844.0,68.9574,71.3533,68.7855,70.6873,77302501.0,91.6542,92.2015,91.2417,91.6981,7753243.0,357.8965,364.6476,352.8693,360.8406,44443641.0
2019-10-15,67.6626,68.681,66.5851,66.7621,163184222.0,229.6788,235.6111,227.7231,230.8836,14814539.0,85.7675,86.9261,85.4933,86.2479,13615135.0,128.1987,132.4421,125.7672,131.364,104170059.0,70.4938,71.1267,67.7324,69.5734,31810168.0,92.1003,93.0051,90.9764,91.4692,8675359.0,360.0744,361.7955,354.4111,360.51,40052838.0
2019-10-16,67.3816,68.2335,66.7181,67.5791,175704192.0,230.4899,236.1937,229.407,232.2965,18637965.0,86.1431,86.4528,85.236,86.0511,17248450.0,132.2653,133.7136,131.523,133.3889,77395393.0,69.8241,71.0527,69.1376,70.5675,21690660.0,91.4681,92.4643,90.0605,90.5073,13974668.0,360.5556,365.9877,358.3849,364.5507,129852631.0
2019-10-17,67.5506,69.5595,66.4822,69.0409,214718634.0,232.3595,237.3471,225.6402,236.0272,62749065.0,86.1005,87.9847,84.4051,87.3955,56665862.0,133.753,138.0989,131.7725,136.5359,97397113.0,70.7291,71.1678,69.7288,70.1546,16765898.0,90.7111,91.4691,90.0653,90.6502,14021019.0,363.1094,372.8307,360.5634,366.6703,75808264.0
2019-10-18,69.2378,70.37,68.5563,70.1697,169250396.0,236.4978,238.7522,232.0321,234.8026,38369354.0,88.2609,90.4704,87.4368,88.9772,41575723.0,136.1229,137.3658,134.9179,137.0017,26429277.0,69.5971,70.5172,69.3365,70.2087,11219032.0,90.8855,91.1997,89.6193,89.8822,14192408.0,366.1275,371.5141,358.7821,368.1547,61059862.0
2019-10-21,70.222,72.3888,67.6509,72.0022,215757754.0,234.3487,236.3411,231.8474,232.8273,34714949.0,89.9147,91.7887,88.8054,90.4901,51745755.0,136.7221,142.3061,136.4294,138.672,38795075.0,70.398,71.3181,68.507,69.3253,26593175.0,90.3353,90.7886,88.5461,88.691,32493470.0,368.1805,372.521,363.1924,371.2474,101180796.0
2019-10-22,71.5575,72.4683,70.1759,70.8652,114324446.0,232.1939,234.8932,226.9013,227.654,95315751.0,90.3465,91.4472,88.1343,90.0755,17143960.0,137.8513,140.2775,136.4135,137.1949,53032064.0,68.9081,69.4099,67.2932,67.9319,61560718.0,88.821,89.3244,88.1862,89.1276,17942902.0,369.9683,375.301,361.3072,365.3954,242898617.0
2019-10-23,71.3194,73.1011,70.1153,72.3095,164399802.0,228.513,233.8382,224.2713,233.3633,113981123.0,90.6228,93.7489,88.804,92.2962,126633309.0,137.3945,141.4265,135.5742,140.9725,225308183.0,67.7556,71.2982,66.9786,70.3765,97917840.0,88.932,90.8864,88.0718,88.6696,11614297.0,366.0702,375.7941,364.1204,372.2911,273728233.0
2019-10-24,72.2305,73.9621,72.0044,72.9404,71697065.0,233.8656,246.1601,230.8598,239.9299,139972974.0,91.8779,93.8016,90.8901,92.8733,25309219.0,140.8541,145.4742,140.1769,142.5508,76842379.0,70.2715,71.3874,68.9521,71.1807,29157669.0,88.8961,89.1141,87.8589,88.446,9640960.0,373.2863,376.9762,370.5475,375.9642,129647728.0
2019-10-25,72.5201,74.5764,70.5912,74.4546,127991831.0,240.2285,250.282,238.792,249.2549,240000000.0,93.0252,97.5181,92.1352,95.4913,100213150.0,142.7616,148.1555,140.2081,145.2312,86898852.0,71.0441,71.3863,69.7873,70.2118,23174110.0,87.8528,88.5069,87.7147,88.3279,6078365.0,374.8886,393.4853,369.6879,392.2064,600000000.0
2019-10-28,74.2866,76.0443,73.7086,75.1383,78314234.0,247.158,251.7379,245.3572,250.8299,22418218.0,95.2235,97.216,94.2511,95.476,9553292.0,144.0683,146.0177,141.4543,144.0064,38106422.0,70.0253,71.5553,68.7925,71.2785,42112620.0,88.1262,89.6447,87.8184,89.0102,14353315.0,391.9837,398.825,390.3951,392.2794,47002503.0
2019-10-29,75.07,78.1391,74.3927,77.3339,383981819.0,252.0244,260.6247,251.617,257.3005,89885619.0,95.2999,101.4756,94.6955,99.0157,151507120.0,143.6504,148.8457,142.3133,145.8691,61449943.0,70.9763,72.132,70.1437,70.5717,12060601.0,88.8801,89.1409,88.1963,88.4502,11078446.0,392.1409,401.1059,386.7233,398.9108,374983196.0
2019-10-30,77.5899,81.5708,76.0212,79.8841,288499851.0,257.487,266.3886,252.8442,264.9468,157572458.0,100.1003,101.7232,99.5366,101.2556,37581497.0,145.1939,148.7973,142.9901,148.0284,57887137.0,70.72,73.1063,70.2819,72.7169,144000000.0,87.9826,88.5714,86.5026,87.1355,53939093.0,399.3032,414.3984,390.0941,409.6869,486771174.0
2019-10-31,79.6446,79.8861,79.2516,79.5447,61338265.0,264.7779,271.4943,260.9424,268.6609,69083365.0,101.0952,103.0222,100.1891,102.5621,37573711.0,148.3736,150.8695,147.9456,149.07,32843713.0,72.2382,73.2095,71.0382,72.2369,14998258.0,87.506,88.4422,86.5827,86.8114,8686137.0,409.3414,413.2421,404.9093,411.8897,62755936.0
2019-11-01,80.4692,82.2365,79.1224,79.7136,52635676.0,267.7957,269.8594,264.084,267.4379,28307125.0,102.2896,102.7727,101.2029,102.208,20880456.0,148.6468,149.173,147.7043,148.8269,28531518.0,72.0798,72.3911,69.4336,69.9086,80490291.0,87.1026,88.2492,86.9162,87.2951,10598370.0,411.0472,413.3088,406.0117,407.9261,125432123.0
2019-11-04,79.3848,79.8626,77.2078,78.1677,154320048.0,266.7724,268.6355,256.9896,259.4075,123458337.0,101.7902,102.3495,97.1593,98.1664,200000000.0,149.158,151.1306,141.1424,142.0443,360000000.0,70.1354,70.913,68.2046,68.4497,58116759.0,87.3944,89.6611,87.0764,89.5016,96000000.0,406.706,409.1062,396.1078,396.8659,600000000.0
2019-11-05,78.3789,80.7985,76.9414,79.4421,149357655.0,258.4992,260.4707,246.4981,247.6678,240000000.0,97.8576,99.9791,97.0236,98.7648,18369215.0,141.687,144.0843,138.7123,142.7169,31794060.0,68.5612,68.9976,64.4628,64.6555,144000000.0,89.7228,90.9026,88.7242,90.728,36630405.0,397.808,400.369,396.5955,398.4973,57691341.0
2019-11-06,78.7536,79.3505,75.6375,77.1775,347308564.0,245.7277,250.8597,237.0818,240.389,191792059.0,98.1915,100.8577,95.2603,96.1228,137758535.0,143.8175,146.3002,134.5145,135.614,360000000.0,64.29,65.0137,63.9337,64.428,14324593.0,90.8118,91.4436,89.8202,90.5937,9084745.0,397.8439,401.8705,391.5386,392.6347,230257123.0
2019-11-07,77.1354,79.0404,75.6908,78.8752,175781728.0,239.6166,246.0192,237.1257,244.5077,87782016.0,96.2106,99.2245,95.2252,98.6567,137161143.0,135.647,142.9174,134.7474,140.2787,197926460.0,63.9209,64.6843,63.1502,64.4058,12781751.0,90.7911,91.7112,89.3172,89.4951,17083834.0,391.7714,404.8177,391.1044,398.8114,226209190.0
2019-11-08,79.003,80.5114,77.8388,78.6985,66677156.0,242.9732,253.1707,237.1244,247.5429,65962774.0,98.7395,98.9307,97.3313,98.1389,17083057.0,140.887,142.8685,139.2237,139.9396,35110932.0,64.1191,64.8865,63.5959,64.5994,12421059.0,89.7802,89.9899,88.2529,89.3201,8456181.0,399.997,405.1768,396.1482,402.7599,156672490.0
2019-11-11,78.3109,78.7223,76.2762,76.8562,253077740.0,247.484,250.8849,244.325,244.9837,34480168.0,98.2747,99.149,97.6461,98.4193,22720704.0,139.8647,145.3361,137.8025,142.4857,96025667.0,64.0258,64.3464,63.7084,63.8459,21689699.0,88.9952,90.2737,88.5626,89.9231,15821571.0,402.9251,405.0257,398.9087,400.7694,53347689.0
2019-11-12,77.3659,78.2472,76.5043,77.1803,86629506.0,243.8763,246.2909,243.1717,245.4719,23546007.0,98.4147,99.6584,97.1117,99.0907,23381143.0,143.1083,145.9981,137.8568,138.7433,102271449.0,63.8699,65.8038,63.2246,64.5814,17110506.0,90.1307,90.8845,89.3114,89.9894,10215547.0,399.6097,403.2518,398.3253,400.9433,43697690.0
2019-11-13,77.3283,80.3134,76.1757,80.0784,530234757.0,246.1784,253.62,243.0325,249.8948,68319947.0,98.8607,101.013,98.3082,100.7109,39467678.0,138.2375,145.4427,137.8239,145.196,360000000.0,64.46,65.0017,63.7154,64.4771,10807389.0,90.2458,90.8373,88.871,89.0367,17219781.0,400.7215,413.4393,396.0867,407.9181,228487317.0
2019-11-14,79.9663,83.286,79.6027,81.3365,116995261.0,248.2626,253.7595,242.6286,253.1156,42397424.0,100.4404,101.8941,99.553,100.4922,21888915.0,145.1672,145.7352,144.735,145.4752,36788709.0,64.3762,64.5743,63.9015,64.161,12460668.0,88.9043,89.4946,87.995,88.8604,6300289.0,406.7983,414.7806,404.4768,410.2765,93869013.0
2019-11-15,81.4886,83.1512,80.5333,82.001,72488205.0,254.309,258.4049,248.5907,249.8842,44515625.0,100.5576,105.0725,97.962,103.9509,121087442.0,145.1559,148.0559,142.2138,145.7377,25469227.0,64.2953,65.7594,62.736,65.5882,49410839.0,88.8087,90.1173,88.5559,89.0929,10552897.0,408.9056,414.4918,406.0881,412.4676,82907188.0
2019-11-18,81.7867,84.1747,80.3315,82.7414,108649492.0,250.7086,255.4945,246.53,254.9947,78453077.0,103.929,106.8081,101.7692,105.8917,36705213.0,147.03,149.1517,146.1008,147.9625,91545734.0,65.8233,68.6089,65.2262,68.2537,144000000.0,88.9191,89.9406,88.5114,89.5319,11644022.0,411.8306,423.5364,407.8852,419.9446,244289988.0
2019-11-19,83.1992,83.9105,80.3754,80.961,185814654.0,253.9265,258.1813,244.2242,248.0076,183460575.0,105.6164,108.1463,103.3389,104.0131,46122949.0,147.134,148.4505,144.1238,144.9057,110374635.0,68.3203,68.4229,66.5852,67.0315,57314115.0,89.6021,90.3753,88.7276,90.0433,18315086.0,419.7008,422.1018,413.3249,413.963,241272638.0
2019-11-20,81.3242,82.3561,80.1517,82.0224,104195121.0,247.9156,249.573,246.7381,247.2746,14521661.0,103.8911,108.6117,103.0062,104.8989,24120782.0,146.3299,148.2118,140.2015,143.832,61436134.0,66.9704,67.5821,66.3407,66.7938,10631252.0,90.132,90.9869,89.1323,89.6086,15431057.0,413.2392,414.7639,409.9748,413.6637,44192311.0
2019-11-21,82.1576,82.7819,79.4546,80.2874,306974411.0,246.4442,250.0397,244.9894,249.0739,32158848.0,105.5622,106.9781,100.737,102.7842,40453911.0,142.9011,145.133,131.9987,136.3395,360000000.0,66.602,68.9825,65.7629,68.3655,52412290.0,89.6528,92.0134,89.2751,90.8968,38635135.0,414.2995,416.1842,407.008,408.056,127888916.0
2019-11-22,80.5043,81.7872,79.162,80.3751,33789731.0,249.6419,252.7087,242.8414,246.2824,57103326.0,103.6167,104.824,102.7986,104.0439,37865194.0,136.8144,139.95,135.8471,139.3991,120455894.0,68.2674,68.9436,66.9603,68.5414,10694495.0,90.7215,92.5411,90.1763,91.6821,18036612.0,408.81,410.9141,406.0553,408.7066,45723901.0
2019-11-25,79.8533,81.7584,77.1785,78.5619,226701498.0,248.0338,248.6584,240.9212,241.5586,103012183.0,103.9501,104.1075,101.7695,102.4333,35402997.0,138.9901,141.5758,133.8115,136.0725,137488955.0,68.5996,68.782,66.0041,67.7677,15980679.0,91.9995,92.9765,91.0914,91.9757,9265195.0,407.8873,412.2506,398.1464,402.541,367138615.0
2019-11-26,79.0717,80.5106,78.3434,78.6941,48474601.0,242.6844,244.0091,237.5792,239.2222,39805822.0,102.126,103.2535,100.0364,100.3222,45481967.0,136.2364,137.7484,128.3397,132.9796,139207979.0,68.025,70.0275,67.0375,68.6688,53842436.0,91.841,92.3406,89.6313,90.2067,65999450.0,402.3407,404.2201,400.0003,402.6765,40677026.0
2019-11-27,78.6596,82.3186,78.0616,80.7033,229214867.0,238.5754,243.2564,238.084,242.58,39410165.0,100.3045,101.2221,97.6308,99.0975,39693964.0,132.8723,134.6403,129.701,133.4613,33939718.0,68.2792,69.3268,67.8365,69.0063,11197014.0,90.3324,90.7839,88.7859,89.169,26511049.0,402.1394,407.3719,398.594,405.3134,87131895.0
2019-11-28,81.0689,83.1071,80.4781,82.9742,228511444.0,242.6895,250.3707,241.6431,248.898,141820134.0,99.5595,102.0021,98.3407,100.2935,29681418.0,132.9387,136.3433,130.0846,133.715,36804137.0,68.6884,69.6304,68.0513,69.2848,14552069.0,89.3464,89.7437,88.4581,88.6711,18300766.0,404.1781,413.9348,403.0815,411.2537,206288866.0
2019-11-29,83.249,85.2468,81.4994,82.2569,67138615.0,250.3942,251.9053,247.7093,248.8276,23429680.0,100.2756,103.253,98.6308,102.0419,63403138.0,133.7662,135.1115,126.9763,129.0105,205048739.0,69.283,70.0184,69.0638,69.1901,16703847.0,88.2895,88.7925,87.813,88.4742,5156824.0,411.4371,414.0166,410.2187,411.8076,46952597.0
2019-12-02,82.6239,85.3187,82.2744,84.0516,172162598.0,249.3417,252.9523,246.4245,250.8568,26877721.0,102.1904,103.8751,100.3616,103.1923,34988127.0,128.7565,131.4744,127.6408,130.661,54592705.0,68.5945,70.2658,68.4706,69.0852,8098158.0,88.5489,88.9481,86.1507,87.066,40057446.0,409.6186,420.968,406.2337,415.9059,172184019.0
2019-12-03,83.6641,85.3406,82.2962,84.025,50779837.0,251.8564,254.4422,246.4154,252.1651,26761745.0,102.9148,105.3933,101.4906,102.8779,16328420.0,131.0142,136.3692,127.7869,132.7295,46155160.0,69.166,69.643,67.734,68.1972,31729771.0,87.3414,88.7455,86.6341,88.5301,50477986.0,414.7765,421.8166,412.0331,413.7697,85263301.0
2019-12-04,83.6846,86.0574,82.6394,84.7361,96402083.0,252.8125,256.0498,251.9947,254.9031,35614664.0,102.3876,103.0183,101.8848,102.8546,18356863.0,132.1004,136.0072,131.1452,134.2608,47828416.0,68.4928,70.863,68.3304,69.7454,34822809.0,88.5269,89.3863,85.8472,86.5097,88475649.0,412.4075,421.3963,409.6358,418.7214,170656869.0
2019-12-05,85.5804,86.1233,80.9496,81.152,532498689.0,254.9796,256.983,241.2745,245.2031,240000000.0,103.1758,104.0308,100.085,101.2001,50002361.0,134.5608,136.0711,128.5785,129.133,236649645.0,70.4222,70.6658,67.1453,67.526,86412381.0,86.7059,87.5497,85.3988,86.9615,11398882.0,417.6503,425.7999,406.4345,409.1008,450416463.0
2019-12-06,80.6102,80.9795,77.5574,78.6318,278101382.0,245.1361,250.4299,234.1359,237.5107,172629058.0,101.2809,102.6898,98.4396,100.1472,29377806.0,129.6613,130.4783,125.8637,128.8756,30451858.0,67.5487,67.6512,66.5298,66.7218,27344326.0,86.8131,87.2795,85.9897,86.2917,14807561.0,407.8435,408.5422,401.652,404.8185,149144786.0
2019-12-09,78.2521,81.1851,76.9929,80.936,359241819.0,236.3811,244.6268,235.8033,243.9173,129211162.0,100.4165,101.7934,99.2555,101.5567,43415817.0,128.8097,132.5499,128.4549,131.7206,126430997.0,66.957,68.2933,66.7294,67.2118,15772229.0,86.5213,86.6692,85.4533,86.1917,10473330.0,402.9681,416.9766,400.6264,412.9338,311382230.0
2019-12-10,80.9514,83.7085,80.1693,82.2637,155564183.0,243.183,244.8958,239.5915,243.8871,13211401.0,100.8478,104.5095,99.7805,103.5281,64297415.0,130.8999,134.7736,130.637,133.535,67795237.0,67.2178,69.6854,65.9044,68.2427,43348474.0,85.9451,88.1559,85.6169,87.1282,21450695.0,412.5925,416.403,405.6301,415.2,81739738.0
2019-12-11,82.28,82.9269,81.0695,82.2742,30716136.0,243.0227,247.0618,241.471,242.6107,18737334.0,104.3079,104.7131,100.1913,100.5468,88772502.0,134.6324,135.3839,129.1322,132.989,38933579.0,68.6968,71.1692,68.1728,70.7847,144000000.0,87.1234,87.4227,85.0935,85.6137,44365614.0,414.7634,422.5037,413.5455,416.5423,97049993.0
2019-12-12,82.0785,84.1174,80.4901,83.2722,124078821.0,242.2753,247.6464,240.1369,244.941,27308499.0,100.6508,101.5268,99.5291,101.29,42433178.0,133.2828,136.6172,130.3917,132.1251,38260029.0,70.6621,72.8197,70.1383,71.3041,19225839.0,85.8805,86.5151,84.3158,84.8549,23102979.0,416.5303,418.215,412.5142,416.9988,68293618.0
2019-12-13,83.4987,87.3302,83.3423,86.5104,586403868.0,245.037,253.1202,241.8635,251.0926,118299927.0,100.5432,104.3422,98.4065,103.3237,59874921.0,131.6757,135.9619,130.045,135.4116,113477813.0,71.4003,73.4839,70.5988,73.1025,51567823.0,85.1075,86.3611,84.1407,84.6435,7753747.0,417.2775,427.2442,415.2925,425.9031,374033964.0
2019-12-16,86.8552,88.1897,85.419,86.1231,71815902.0,250.9859,255.358,248.6093,253.8355,26117043.0,103.742,104.3035,103.5459,104.0971,24220452.0,135.7279,140.4715,134.6729,136.4966,30575970.0,73.2834,73.7614,70.6286,71.7455,30069245.0,84.3667,85.4507,84.0437,84.9001,9054021.0,426.3932,429.7811,423.9209,425.2307,51449214.0
2019-12-17,86.1162,86.2974,84.5452,85.2236,72483872.0,254.0513,255.3588,248.429,249.9761,30397699.0,103.9381,105.0782,100.3408,101.8095,45043425.0,135.4203,139.0901,130.7986,137.8039,27959711.0,71.8598,73.7363,70.9007,72.857,22821508.0,84.8543,87.2535,84.6478,86.6312,55224678.0,424.2621,429.6917,419.9051,421.3557,82418719.0
2019-12-18,85.1228,86.1801,82.9792,85.3956,35576748.0,250.6307,251.0457,243.5333,247.0139,57550373.0,101.8222,102.2583,97.7149,100.5175,36117861.0,138.5719,139.2474,133.0089,135.1211,59029942.0,72.6272,74.4821,71.0254,74.1107,27294748.0,86.5004,87.3055,86.0005,86.3596,8647839.0,421.4293,427.7925,414.9501,421.0441,41892618.0
2019-12-19,85.3872,86.6169,84.3844,86.376,88364914.0,246.6101,259.1301,243.4943,255.0062,144644569.0,100.321,102.4912,99.2003,100.9531,19662526.0,136.4842,141.3118,134.0864,139.574,163968623.0,73.695,76.2687,73.0533,75.886,47041859.0,86.6167,86.7865,84.8721,85.2937,28640522.0,420.7315,432.2195,411.9247,429.9322,215360224.0
2019-12-20,86.1868,87.3366,85.7528,86.9556,64780108.0,255.7483,259.8086,254.5357,255.5966,18706955.0,100.9127,101.2548,99.0034,100.4099,15282894.0,140.1184,140.6672,135.6203,138.4779,51182005.0,76.204,78.8994,76.0798,78.3858,141769605.0,85.2777,85.5525,84.9015,85.2025,5452153.0,429.801,436.489,428.2433,433.1169,112948758.0
2019-12-23,86.3069,87.2569,85.5487,85.8162,99424022.0,256.7445,259.0679,249.4572,251.3501,74317296.0,100.3904,101.18,99.1195,100.2686,11729980.0,137.8232,138.7903,133.8719,134.7888,100889350.0,78.4664,78.874,77.2488,77.5085,24923858.0,85.2344,86.3653,84.5999,85.4389,8932929.0,432.5557,433.38,421.7572,428.3616,109808728.0
2019-12-24,85.9301,87.1958,85.383,85.6105,46886135.0,251.7613,252.7449,247.1855,249.3175,21334744.0,99.5853,101.5651,98.6648,101.0551,19423059.0,133.528,137.1674,133.1666,136.381,42391881.0,77.5324,79.8529,76.2341,76.3797,21026260.0,85.5427,85.7917,84.4095,85.2008,10439043.0,427.3885,432.0802,425.8463,429.7385,56434320.0
2019-12-25,85.9001,87.7823,85.4939,87.0382,206539581.0,248.7836,250.5079,246.0483,248.5652,14463151.0,101.4139,102.7208,99.8961,101.7804,21521971.0,137.2628,137.886,132.4794,133.8305,72807042.0,76.6592,77.2814,75.5278,75.9427,13570030.0,84.9406,87.3443,84.2613,86.6419,29487743.0,429.4399,437.1778,427.6245,428.7703,46658981.0
2019-12-26,86.9792,88.083,85.1377,85.8319,74187448.0,249.4934,250.6801,247.8183,248.271,15383397.0,101.8274,103.3577,98.9304,99.663,67524484.0,133.7373,137.4182,130.0474,131.4032,108955955.0,76.2059,78.0093,75.9934,76.2817,13587243.0,86.7072,86.9345,86.1165,86.3554,8299024.0,428.1919,432.1726,416.4107,425.8967,108492587.0
2019-12-27,84.9789,87.4455,84.5164,87.0321,91423045.0,248.7432,254.1681,246.2742,251.7442,60346652.0,99.8452,101.369,98.2696,101.078,36453513.0,131.1604,136.549,129.6741,132.6474,44499172.0,76.3937,77.2609,75.618,77.1147,45579880.0,86.1359,86.7608,85.2266,86.0194,19837994.0,426.2582,435.664,423.9463,430.8512,197104843.0
2019-12-30,86.8129,88.155,84.8585,86.3381,68171847.0,252.3583,253.5023,247.8633,249.9733,28042192.0,101.4162,102.7227,97.523,99.4302,49344421.0,133.3795,134.1154,128.4446,131.2454,50153000.0,77.3156,77.4519,75.6,75.8947,31846129.0,85.9133,86.3905,84.7824,85.317,16608397.0,432.007,432.8759,426.8529,427.573,131451452.0
2019-12-31,86.6836,87.0615,85.7565,86.7285,60037995.0,251.4887,255.7505,250.5237,252.834,39105143.0,99.4794,100.3931,99.1007,99.695,19738231.0,130.8799,135.012,130.1826,132.7589,56678033.0,75.7317,77.0865,74.0288,76.7143,24307555.0,85.2217,86.3377,84.8481,85.5765,12568330.0,426.4346,430.5323,421.3596,429.5487,48720741.0
2020-01-01,86.1802,88.0725,85.4716,87.0234,66067920.0,253.5412,255.6241,252.6859,254.424,24655980.0,99.8302,101.4982,99.4368,100.1214,21484761.0,133.2379,135.4033,128.408,130.0687,128423367.0,76.8822,77.6211,76.6716,76.9967,10089831.0,85.6809,88.192,84.5335,87.3982,80304981.0,428.895,432.0523,399.84,401.7955,600000000.0
2020-01-02,87.2908,88.2778,83.8116,85.9782,124013696.0,256.0059,256.7013,248.2543,253.4086,25698700.0,99.5204,100.3458,98.3139,99.8651,18132915.0,130.0833,133.1793,129.4739,131.221,44153833.0,76.5035,76.8414,74.9264,75.3078,60073253.0,87.2237,88.7349,86.0363,88.1706,17289098.0,404.4451,406.956,394.2791,399.7148,57342699.0
2020-01-03,85.8095,86.249,85.3706,85.8281,64719734.0,253.2605,256.0779,252.8086,254.0583,28624854.0,99.5261,102.6086,98.3288,101.0139,34066086.0,131.3742,134.2479,130.7155,133.1567,40251690.0,75.3139,76.485,73.1945,74.0619,47356836.0,88.0653,89.4035,87.2049,88.8393,20445164.0,397.657,401.3466,391.8743,399.6707,43221141.0
2020-01-06,85.821,86.6207,85.2198,86.0038,56911999.0,253.6272,256.9337,252.0547,254.6522,41475879.0,101.049,101.4013,99.4012,101.0344,14970209.0,134.1856,136.5794,131.4063,135.2741,69420742.0,74.2889,75.8069,73.0155,74.031,9808357.0,88.9119,89.2644,87.6928,87.8409,34116445.0,397.8504,403.3833,395.7247,400.6697,68205773.0
