,AAPL,NVDA,BA,AMZN,TSLA,MSFT,SWKS,QRVO,CRUS,TSM,SMCI,DELL,VRT,HON,SPR,HXL,TGI,TDG,ATSG,AAOI,ALB,MGA
2020-02-05,63.36077699255426,68.96928563048573,104.24445471998722,185.74981681857426,71.67135740791008,100.75080437742982,65.17994537778961,57.77315831236874,38.70194411678556,72.49886319725951,151.1088376013323,136.85855701226242,139.8889428234486,105.34507721962865,126.42360957364582,113.35574444191856,96.12113853167297,149.07879448925996,137.39918340608935,62.3346539826474,98.5449257947246,96.53841885716615
2020-02-06,62.82812149922847,69.67208604783708,103.30503644056122,182.85143475031742,70.39045271459315,100.66902031570298,63.95141512932865,56.34458357346686,38.53926912151435,71.72708962743788,149.855592173338,136.9625322530496,137.47038625414788,103.72745500225155,123.4577440525953,112.38942212926378,95.12786583269563,148.77029935389606,134.26913568294887,60.93535168485198,98.4449928005556,95.39948033557734
2020-02-07,61.22607077900652,70.4901816967595,100.2624140642868,186.10842294749037,68.02226353515265,102.40672614049447,63.61480856244642,55.84198811916998,38.466970488040836,72.43867825508697,147.94112870539692,133.8519168246066,137.36995801438553,99.98447449439843,121.0624256776257,116.32847882853733,92.75016271184894,149.7733718446143,131.52713313248776,60.76235985667825,98.54901343248453,96.01573555586504
2020-02-10,61.53636344769788,71.7182149349418,100.4304647047665,182.60352346888428,67.59432664960646,104.07910311181419,63.67919525061463,58.36015971199288,38.23339182527934,74.81223257061944,152.2014148428597,133.55597318937205,135.31199370919316,98.63199693322032,119.37127310451602,112.71910766335897,91.16830615390803,146.1428363071567,133.85654689173523,61.204338576232956,99.38583578353037,96.67146862252714
2020-02-11,61.839590912258416,72.84340910683203,101.79727250127624,179.42356947953616,70.89647476930605,105.59007571463536,64.55285033391553,60.15925533542967,39.18653565328727,76.06601648591682,155.20191148324275,130.8636695466721,134.50778376317837,99.63427208015563,120.01386854051556,114.83361115466212,91.22265118067303,143.452977118574,136.16652608710473,62.66987350560288,100.69570490672207,96.66654866512934
2020-02-12,64.44249357319578,74.35038379799977,102.21854594421941,183.42736563641105,70.1067283066703,110.12041396096332,67.43999869639316,63.90439941820661,41.47763542187054,80.3047817807269,157.081401469226,134.36406719131082,137.67077914507004,101.30531799312853,118.28117804908247,114.89394934946532,90.80579021782177,140.97231737676,137.770950703101,62.73036878468871,106.00522587064093,97.67198261244755
2020-02-13,64.14740507220532,74.70917747212243,102.4539275176348,185.1868059898827,70.99398323540015,110.10539638764565,69.84849776452093,64.72655114758106,42.131886385636925,81.4560560335554,159.84333488373338,136.3367645656926,139.2008304735599,103.17209932797904,122.44698116998333,118.78363289622106,91.92443226261072,144.8409774449692,139.44766844459457,63.76122296406369,107.09586505672581,98.96128802169373
2020-02-14,65.3831770962516,74.37500805220651,103.66875469984814,187.57131524464214,71.28213422176364,112.0388814117859,70.8596039776942,66.12124740041374,43.1136371516051,81.87119607788682,162.25703104147652,138.74400488486685,143.9699138863907,105.27131607764262,123.49659560005432,121.58103454375248,95.79529603013054,149.2219184589449,143.01451601566723,65.50699335523677,111.42744458673141,102.19043074754026
2020-02-17,65.35215250974426,73.87046908624411,104.65957963897131,189.11527761773382,71.21387970856675,115.19143732527264,70.34430963028751,66.90758117741501,43.7238501636713,81.24307233570963,168.76922035801422,136.91440233597274,143.73611016031248,107.46315129986483,125.80865483620693,120.55421196376496,97.46581872796777,150.94511702052637,149.4335281038022,66.37563120708697,112.02276475916757,101.61342221055175
2020-02-18,65.70697607745997,72.77219808156495,104.65411499142094,191.79746056608298,68.08702904334895,115.65750571694494,69.42459277899452,66.40114363624893,42.5808201816784,79.06519558591702,167.350781585858,140.6436832072172,144.67309413827198,108.5863479274877,124.67144827062651,118.59291027794302,95.49281867825329,148.55187822424642,143.83265772188028,65.08763129614958,110.20789644497326,100.47928503055684
2020-02-19,66.01295557168481,72.49267730126743,101.77933151271935,190.52227063605633,67.22874041538095,117.03054645942147,70.85605430399632,67.7779892066035,43.37524401041186,79.1825625527093,166.4492659729798,139.346169283724,141.68827373816663,110.41698419098442,124.85803218956832,116.74585422668119,94.49813021161827,146.91430166079232,144.51496972547957,66.25875428813028,109.64108070932613,97.2833402704379
2020-02-20,65.58429921111463,71.5842256944515,101.92094953296576,190.3549830717496,67.0779719826752,117.38981914243435,70.23718339625464,67.11961773082362,44.17956405910476,79.49224774929114,167.59863083267882,141.6483637479517,142.54109527182584,111.74813449135196,121.44232344017108,116.77318031264417,94.06240491341006,150.33668461885222,146.39228407166974,65.50825185489076,109.75508118102658,97.34609347081735
2020-02-21,65.78770789340653,71.17468999154192,102.94920182783216,189.4005812045143,66.88183797990874,119.18692435868624,68.98972777391701,65.99861138651116,44.05969519945015,78.25667892124049,164.49974160244122,142.7005443335774,140.15723647562058,110.71251353545505,125.57748239830458,118.09861359892662,93.5595027971152,152.15954749410093,148.55322470858832,66.86873990520617,109.88708120018438,99.3416341398286
2020-02-24,63.81054041491802,69.21259451171356,99.0640953147556,185.58036041501174,64.64671637603547,114.81679159000203,67.81479065586787,64.7588263690844,41.97385376145386,74.37914451831391,157.79777484149324,139.20972473091965,135.40172448003918,109.77680218715182,123.00949396998529,115.87566220633782,89.53088293143627,151.16259851356236,138.5828790675184,66.09637075151556,108.69194288287247,96.30700787860022
2020-02-25,64.83831239673296,70.61505443564866,105.3520447538127,192.23182614013356,66.33993610014767,114.986499405949,68.7930430669143,64.7925391509391,42.98782564269936,75.48244117975644,156.85505700410957,141.5612263561133,135.79894717906805,111.7465455637349,123.02954060394214,117.57750642084272,91.94212603260738,153.411768391995,139.72589461160015,67.33396355472682,111.33663554859405,96.21717015517268
2020-02-26,66.30839501058817,71.66965585647553,106.73467829477104,194.21475907513172,67.3238827677547,113.11328035911588,68.09317030542826,66.62910246121575,42.575333715631395,76.94654377678651,158.0427262971333,139.9453099363237,136.99025976808687,112.4777452741227,127.79883381680852,117.11499514411949,94.25258804774887,154.76397309674218,138.92275016720635,68.3787557620292,112.62148661385815,96.6083433003101
2020-02-27,65.40877848239798,72.40149482553032,106.75991602032803,194.67976733752465,67.84852891398364,113.42988139948208,66.60438105201888,67.87862001699509,42.639621291691086,76.65313095598295,158.9901128335921,140.9450340535752,139.05901606901418,113.78983184403273,130.13105732037755,120.15213288725403,95.84073591036906,154.94787153826053,137.29891389073097,70.33524381881739,112.66479917467139,96.27011102508392
2020-02-28,64.39496609969581,69.47215488795219,105.30353875624375,189.24555406255115,69.19966474241612,110.44969787464875,65.13403922520014,65.90975566294601,42.80832334236684,75.0508683711235,155.1157641236539,139.55864279075178,133.33729159053587,112.53085390526509,131.94816413637975,119.20968425786788,94.79873175025045,153.80283488140262,138.4135012138769,70.1740134663481,111.36154171072045,95.60754634910458
2020-03-02,63.164751147774155,68.81034878343814,99.35708459645464,188.4488730087421,67.82333190081783,111.84647875574142,65.21727365446259,66.72517096754355,41.91302181710654,75.85677814713378,159.17013040073363,139.73046116651878,133.55383348878274,111.66580065299823,129.55602665271604,119.34935842881062,91.68720390752978,151.2654655411856,133.19402359146704,68.71537187759503,111.515732845669,95.3541559038828
2020-03-03,61.52791261093071,68.58917430035436,98.44207442853876,186.7764022616337,68.5018801753481,110.6683508511382,64.50830573552227,64.55897786820329,41.62571743781542,74.63816159441919,159.14624237662872,137.8782421910101,133.89828191758772,111.53634402642776,132.03107922952898,119.91538201310003,89.24982761063924,148.54837953577749,133.20139454196604,67.82641795516336,106.70385773671761,97.38082829991734
2020-03-04,61.78021750777553,69.93528175516865,98.29217504171733,189.03930067361392,68.1753960916685,114.64741258674255,63.50275612486646,66.318649016985,41.94800356140032,74.86440165625316,160.85709656422588,140.6417231572626,137.8541579297655,113.06883482811168,130.4137235496556,120.59250934198062,92.48911322152607,152.89458715104203,135.89395976913525,69.2492801104739,108.83819906801467,99.95402035088678
2020-03-05,60.86060776053443,67.96422872849007,96.23739120190815,186.03665258191413,70.37065498836215,113.0562940123336,62.61131798006669,63.847862748361884,39.94841508366919,72.78026552790446,161.86974301108822,140.63252329869283,138.39170380611057,113.74712856747917,127.71807789074488,122.05841365556759,91.14139336388205,155.34303188992993,136.09737093899804,67.0391739110002,106.98975772651208,96.77012262714025
2020-03-06,59.688211264969546,69.30976451019066,96.84387170180455,184.56739049558982,73.15232768274308,114.83928110808995,63.02326977579677,64.19768010049548,39.46074393163838,72.34106563600707,167.10404092500124,141.65226977184005,140.4247334449842,111.89241662407359,126.62280810812813,124.72163949968565,92.96650541632616,161.6592816752622,140.68999633637358,67.76981516394622,109.47200897057726,97.70011582196801
2020-03-09,61.88444566891712,71.89195226596148,101.36943154957504,190.7967956485411,76.69561707956467,114.99375331974986,65.4537045458826,65.75863262082073,41.733315377942645,76.54012091209708,173.0849257254733,148.46463658207236,147.69935750868927,114.82106836146902,134.2865471087125,127.68098040422765,94.9968849297308,167.80973944944978,143.3702679700812,69.55472398176252,114.87162528880994,100.17642301688804
2020-03-10,60.185961330144636,71.60276034195836,100.4066887766705,191.20334387839188,76.2103463467135,114.91923803938766,63.69897161686021,65.4464238327123,42.26707365272408,74.5660210666509,175.28118357320358,144.2808341043965,142.86666670118737,113.04166251256726,133.48233135589396,127.09996899481763,91.73216025066625,165.55737832232185,139.1228758191378,66.61436428627096,111.62495071334699,97.05054606213895
2020-03-11,59.81152952538963,73.11760748217085,99.30308563953477,194.2808425884942,76.00596416024621,114.93152473986471,65.41964358793719,65.86174308181319,42.69591257069055,73.4777544517257,181.42034912596517,147.01824114800925,143.8297322712899,111.20421864808885,137.3737660824528,126.97122424835655,91.71921135476937,172.4014876892225,138.81453274805074,67.79958646445527,113.7346997534978,98.26481578784988
2020-03-12,60.461933487448405,73.55750784128719,101.9299753246101,191.1906305649729,77.45812484415191,117.13019348195401,66.5672466171981,67.42788122857222,42.94008640528628,72.130266020211,183.37734353641235,145.38870467202966,142.79503820141767,109.55258149954223,137.27046251916073,126.49307758065979,88.79524500156077,174.86464552934984,144.39591674069354,68.67268000633274,114.0281494732493,98.55595582326676
2020-03-13,60.19066381843541,72.34033526735612,104.0288659444697,186.0362948333355,77.9324119983068,116.49189692536798,68.07203774646698,67.3948400993576,42.44157821928564,71.66773514654486,183.16238326417687,142.22014819061886,140.48820245241512,106.1097831738989,134.81331733903306,126.12306969348839,88.78199633572092,168.8594830700468,143.447121900696,68.93358941369806,113.27278963150503,97.16053554365608
2020-03-16,59.0817712810843,71.88714565866816,107.15695045204944,183.1152585085469,77.20623207627709,115.36804022318447,66.76723704305871,67.90796392038514,40.556379102942,70.50161215208907,183.96726615358233,140.9462327785533,138.11977954525662,106.32894418505212,136.51932009146643,126.19072802246319,87.31139011728726,169.24737289824407,141.69952704381222,69.39074798201729,115.39723806224877,92.9214616921335
2020-03-17,60.52772478316187,70.50871468540286,108.54231926029023,183.33555656262718,76.40996876470948,112.3703335030989,67.47423920712271,67.99647607778192,41.19705471541307,69.6402921484317,182.2376327314354,140.62557110569887,137.76433887693972,104.85145094626664,137.98067427806797,125.43444992926663,88.0414393736033,169.9722531279609,142.05860096166273,71.25456673394095,115.61759501034915,94.13721958838556
2020-03-18,63.721687814845346,72.68536995986176,111.63173317838998,184.29696257241238,78.8934325479801,116.8188449605459,69.90043650959457,71.46386636131048,41.91844985904155,73.66234595786996,190.45267715331175,143.99476345841012,140.90359825266836,108.23052820281555,145.45782099264878,129.18916189634484,90.43428042150065,174.2708328372794,149.05655312438597,72.64295249167375,118.38607081862344,98.55881169219981
2020-03-19,63.56820775949726,73.28002445779677,114.35896792898896,182.82609482940777,78.8851206835951,118.5840804322112,70.00675236782905,72.13325904299847,42.70786177342291,74.56474550034054,196.35152692536263,147.63581330860342,139.3991503741085,108.6453928952058,148.2831806699489,132.8995484857092,91.60463425650815,175.40844338701746,150.7866530718857,73.53432964603913,117.06595123460943,99.05713607195449
2020-03-20,64.72469001418571,74.20432966474266,112.43797050245803,186.1569640683134,80.65505121841228,119.59959618459135,70.3859870875766,72.74854060480827,44.21106184201501,78.06176171866692,203.9783632424745,147.30285643855976,143.68279448310463,109.51048143339897,150.61984287077115,134.8253685190318,94.21545209107069,181.07391379172256,153.25162724881926,74.7619022456283,120.09847783055879,101.67520132205682
2020-03-23,65.01854934785878,73.33015569282013,113.98405716944812,188.22741655996313,81.76917708039159,118.67193260365184,69.53231951955172,71.13718757531149,44.61458980577548,78.10314984685027,203.75862952188228,152.36314195350207,143.9160111533134,113.42736688372395,157.0184612679004,133.09640730617056,95.71351832645415,182.61652974507433,148.92480610385894,74.22698754008773,123.54502031742226,106.23052458693533
2020-03-24,65.89637855145423,76.19451525945121,118.93731709673625,188.68471460160276,80.23456090986119,116.57718140251573,71.99451829685515,72.17620094209009,45.444521923566754,77.12234412205585,204.44420847512617,153.39919996832288,145.98116467608008,114.02323000739379,156.6746803657245,133.17680725973952,98.52337883984121,185.33822952223431,152.1558911617995,74.05990485871239,119.66713343376314,106.59017579434494
2020-03-25,68.6692393286882,76.43991811664496,122.62919751736361,188.40785728910376,78.67422815362202,116.34542511111238,73.62469895256145,73.82859279029832,44.889489989071684,77.02352559361545,199.34898311981723,153.7629375001301,147.92292931809075,112.95120015032062,154.17277787939773,132.85162000160054,98.15520079753237,183.7106467982582,151.33243898174993,73.12630055755461,120.35597726996392,106.70151616392126
2020-03-26,67.06941231110599,75.79557503291605,121.50390582401647,184.4429092823609,78.08618087549827,113.50146353358816,73.54634565799842,73.08460344089734,44.07254215534076,75.91573876691513,199.96507945228933,150.69664483401115,147.13044952518365,111.54448976600337,154.7635992720447,130.6583443208884,97.19895258505257,184.66963685286683,147.59039848852683,70.83464556594448,116.51568279868302,103.6117416109074
2020-03-27,66.52135942376393,76.21785806693583,123.17990219163383,184.7676200568001,78.89888118687068,113.26358511351017,73.23239286454003,72.75586028016038,45.52943440876304,76.69327770678787,207.29706509858352,150.7101220058087,148.05286629659756,110.15709861875649,155.0626594857764,135.8267056327362,97.17109197368696,191.37925704297294,145.77334043209967,70.24968200866205,116.54985051996653,104.29429749352177
2020-03-30,67.10930726076374,77.21505241216875,124.00411169250981,184.3532309026081,78.75351816119188,116.71829086841473,72.39609936555154,75.67494655636557,46.0302266571243,76.96284879169407,212.73103637287844,155.797386825245,152.23410637366965,112.25061535850223,159.9232217151095,134.1467114133484,97.52572655968504,190.96004013145875,149.94268398339094,70.6518528132951,119.27566001999428,106.32959045142276
2020-03-31,67.42901039346715,75.18618145785855,123.00281952590547,180.35538314169665,77.59923052015374,114.92832506255904,70.34383944660324,73.35099732107142,45.44967956646816,74.90262606941249,207.23218570333523,152.05303338424613,150.54182577887028,112.72294813174139,162.12713891623474,131.43247607251652,99.70123086143848,186.1825529340733,150.6944874776191,69.18419268694113,116.53701637290528,104.08401311015898
2020-04-01,68.40392771954791,74.45316353656034,121.14864283349368,177.83420375421062,77.45181615963571,115.07291304501118,69.68460913946166,74.00035400808848,47.21731005494169,74.63546576451333,206.6512010431908,153.2946302072379,149.24541726712934,113.8282073276884,160.54372534922015,135.1013215146066,100.1939794883177,184.4082859628004,149.12879708967304,68.63512142650595,118.87679958411893,102.07928866307803
2020-04-02,67.55955620239949,73.2488665002726,117.51615614928248,175.41341070556615,76.74634162232097,112.5953872402405,69.72816103850843,74.27714017315722,46.72255279226409,73.89851468497822,197.0076926095549,151.15895369677682,150.35834412420428,112.23838596754119,157.28147558197637,138.56968088332528,102.16488101199225,184.29733185686533,150.20161598022167,65.82078416769612,116.46512288465333,100.58232977054912
2020-04-03,64.54628462249828,73.2077779827138,118.18870707343672,179.20176514140658,75.65221506548846,110.41061328795452,66.52380692961502,73.51576998964289,47.08947467840728,72.54529680762184,201.13073683987037,150.20957211667056,150.3242312858811,109.67056167184285,156.74094305719845,133.72593620691356,102.97951395521648,185.85181745852992,152.45478538095065,64.65369662606133,116.32291437690279,101.18838731156971
2020-04-06,62.151956790279705,73.4998323536891,118.59289879909659,178.70131209311796,76.95090336329571,110.20206888097258,64.88165590315592,71.0675091581002,46.034756047828026,74.9587052693764,202.56975745762605,151.49184586106097,150.77256815741353,109.88951736466026,159.76319473633646,133.22454159794992,104.45842189080412,185.94120482403437,157.70685834659258,65.74257525879607,119.02296870551962,100.87887561568898
2020-04-07,62.913165137597645,76.08134704750348,118.29119935393472,181.5866859021855,78.46435158637505,112.22946512083558,64.60169690967977,73.55449409762856,45.195496419811555,77.34242704976432,208.16742796905396,157.79556778649135,149.15541579715855,109.89667787906865,165.09811933039498,131.07037238747083,103.30945757660723,187.01464647683588,160.27574918648992,68.1738020560732,120.21669599493035,101.27977292091222
2020-04-08,63.82616403829699,76.47876998461652,115.31148988520455,179.83844908237126,80.46054318836788,113.43026262059368,64.41026356854996,74.99418054751956,44.472224312622245,77.85051201936596,210.98974881138813,157.40360623175923,149.9978637222651,110.04188109353426,162.4245910162263,132.0154934611618,101.67834612055502,188.25285289587123,164.57847028723427,68.16843891122892,118.72818084007446,101.50581540296075
2020-04-09,63.37635473274555,78.0709713634187,116.21797548996906,177.70199332924577,80.55311165316145,112.21359517119733,64.0744322092471,74.16871916598497,44.72285830876514,79.33214876759045,213.37185423395096,158.07184682833613,150.63713185701258,109.89719643685541,157.6973341117576,133.94743297650908,103.4559387322399,185.78827528318845,162.1228680946008,68.1413434221642,118.91633018749114,100.22553835487238
2020-04-10,63.13025482385361,77.97202568825587,115.13006875097436,174.3848239837651,80.57806078245363,110.96050922185378,62.958245649838716,73.1734535905303,43.09615304104462,78.40981902168625,214.19986644784862,156.56960114698597,151.8738106987246,107.85916044839828,156.23424160823598,133.44257608435126,105.58118724269112,183.47914522969447,157.1643758607873,68.01314389542478,120.76480760475906,98.2773003668283
2020-04-13,65.376352654439,79.70348658352567,115.13189610579647,176.00203139104164,81.97786166756772,114.7271902874196,64.57264453444436,74.26277403935818,44.34644339068464,81.11851914836608,220.26799884434948,156.24866035471243,153.05415693687846,110.52439159404143,154.21550421375252,130.46305380035432,109.0774260332341,186.81189845678273,159.86500380105255,67.62823873289423,123.51960709829912,99.71428243216239
2020-04-14,65.06010018615657,78.65467453188018,112.33628906469671,167.4060465026187,81.1817023533824,114.34976014451563,64.05653564624,75.28516085340964,43.21513339880767,79.98755054359279,216.72820285544097,152.68715094808837,150.36042205629383,109.18022399759768,150.5197422876631,126.30762212954441,109.80586398875191,190.09281454436245,157.0291557011856,65.6018507744585,124.06293484426656,95.69447189371597
2020-04-15,63.330851546650806,77.60175745453317,110.4737689973044,166.8322684832653,80.92113974455118,112.23358150982467,63.26119662698843,74.48116443068933,43.45918208390754,79.10786901328328,217.57570367114556,153.4765305182268,151.10556027642852,111.05816857698845,146.94176380095016,124.72770867426159,112.31297366799056,188.67148536046423,149.28162832125824,65.16482403409472,123.91142153007752,91.59166933945222
2020-04-16,64.32045783036598,78.16885594918323,110.1514017216749,166.89059398845157,81.11381177516706,115.26193608762894,63.820752820542786,74.71762481485975,43.33291606104176,81.35519310526652,224.59372627875305,158.72211064466154,154.70093390790353,113.36314513913689,146.07239516873346,126.04252580506926,113.00362260306258,186.6007301600586,153.7127911304041,65.55384359844703,128.19306241535529,94.30584408346768
2020-04-17,64.49759508884817,81.28399746592501,111.00259636828143,168.8281255258007,80.89841167266947,115.03328054021178,64.95514130621791,75.77027711582443,43.27070446424804,80.49130484063036,222.60367392450618,162.69375393918958,154.37324770463454,113.58952992684732,149.6449974989839,124.51910537206172,112.57146209584204,185.77019145033506,158.05311095425964,67.97811442734404,130.48286909991754,96.08175389033721
2020-04-20,65.33798660643536,83.05688450890088,110.09824332846736,167.04112221928196,82.38543562228145,117.00152562924201,66.90862783294574,76.69793328670198,43.07464232053375,80.65755421348328,225.65578442745164,160.09687475251022,150.79546534901118,114.89092465354317,147.2634943565604,123.88167664567,112.33255661404785,182.91182782665211,160.53606779343846,66.39277055048514,130.11719405365147,95.80575958663782
2020-04-21,65.49714387435374,83.10059767234188,108.95491896449649,168.77187752690435,82.8280563232431,113.5107221277197,65.52274205790451,77.3691359530182,42.95213214861067,79.41442078206701,221.80468198004758,158.8189875489208,149.7522248949258,113.40417855990495,143.32989719249846,125.9469247307872,113.93986136742164,179.37250462514444,160.83724647091944,65.47757088829327,129.68395868135474,95.28624768823758
2020-04-22,65.80397708762409,83.03125925728341,107.19282025661671,170.61531262140028,80.38334105285617,113.49372075708652,67.78792544863389,78.62912870749115,43.63895246417365,83.11421930144634,226.41579509182407,156.3800356430419,148.40967127371897,110.93588045306942,145.19671506836153,126.36358110064653,115.32220274275176,181.78699276895193,159.18641191145997,64.2396975468014,129.0971238492338,93.587729669275
2020-04-23,66.3905644562747,84.16764034094392,107.29699005299356,173.07565300867148,79.76943310733999,111.05242129799929,69.16033663158576,80.80963001909501,44.51814256370756,83.36186836502735,225.60477747852954,157.9120823266495,149.07776216353176,110.99052670121735,149.00754626885652,124.6357584207613,118.66712759500089,182.3062202451389,155.28441456007033,64.21987591853893,131.22761993807805,93.29794995882874
2020-04-24,64.3011840573448,83.22191230381675,106.68578935295318,167.33968380243772,77.54511006183989,110.24575630227204,67.07816479380251,78.08877389275999,42.973792588110086,82.30989318111767,222.73339930271402,153.5603359586023,146.51048484513944,111.61314396207935,143.87173348839875,118.66096413244198,117.42453931724948,178.85090483109178,151.27722861993774,63.73719040877646,130.4150528541593,88.59372618141317
2020-04-27,65.57820741653246,84.99042034284035,107.76995587079938,166.13899771956375,77.89554319858422,112.6579208375171,68.26180283574666,78.47673042614211,43.48529325558554,82.50494245207769,225.28413198167934,149.7276944332219,143.68421924144255,110.31108114815744,140.4653566512949,116.74803600757583,116.26320304208488,178.60100723896693,152.2362934358572,62.82014350664369,131.66186313215871,89.18269649941404
2020-04-28,66.39564840507042,87.15632354763494,110.44295478247776,170.53724971854098,78.44618901047764,114.4607659977059,70.14567769259074,78.32957159005993,43.59976311227425,83.26257651051485,230.5522532050842,152.74870643986378,144.11328392962147,108.52624610869458,141.9663209041721,115.92664284574307,114.41462775353085,176.36689662888426,153.72685000645967,64.50778696138427,132.39729432714594,90.04061939620868
2020-04-29,67.06237666296468,87.33632342627682,112.99259678630486,171.7894161730797,78.62862973628619,114.95829645035978,72.04318794477857,79.52138631440049,43.369081999250916,81.93185444189784,226.0152777456857,157.99352131589973,144.15197905892438,109.58025714267126,147.26731176010153,114.99311058028486,118.64553273929221,178.26991880474236,153.19424745213755,65.20992037904851,132.79386316631795,91.95011407572741
2020-04-30,65.32015212037156,83.57921062852095,112.50528333782623,167.4629780299393,77.47296333610204,112.66695805120992,70.44485152329297,78.26436264320373,43.01216621850247,78.86456556258172,221.70244575637827,148.93730958027385,143.62328874797225,108.27736967393382,144.86328047008888,115.04534475149933,119.85724466934516,175.68182189768635,150.1378128511176,64.89024763765572,129.23998350686475,90.36091177125837
2020-05-01,64.49543655718297,82.62735918244526,114.474138321396,172.15272590825597,76.7605610163172,115.180777460925,72.92595306772238,81.67899845313272,43.88046883919365,80.6266566872344,217.73944081529723,155.87259240352472,144.5477161313109,108.3928754852592,147.12290094780465,119.65497711640859,125.63310735731639,178.65962107203208,154.72571878086333,65.91012030577073,129.1436243864596,93.72414319067462
2020-05-04,66.08826980039807,83.81961086277047,116.80587252835329,176.70094252110093,76.01643030490094,114.38451024536408,71.08670180506971,84.68432151907322,43.69473027259229,82.19506138804711,215.39103557074085,158.3678717612761,142.00840395682283,105.68941444232878,146.15691639148787,118.08658640598144,125.86916782236462,177.25956322841463,155.1836703027774,65.15671148444405,126.8127591251467,92.24152678205799
2020-05-05,65.88896078922241,85.40694456179484,119.88864302584334,185.9989921993062,79.08519431206044,115.86177080897465,75.48061370834543,86.82288028136692,45.61925474341988,82.79371529692976,212.59889628920388,158.97169570912743,138.62636921794905,111.67361308142607,150.7627447632884,119.60509495618028,129.86282357641358,182.18370558008334,160.7714702991632,67.96380834426583,129.22512250317342,93.32459690188146
2020-05-06,67.09229100644876,89.627352438483,120.34014014628274,185.41038592617474,80.39837818065749,116.62969068539519,77.36532723914746,87.25012661733626,46.150895138257766,86.6259663660201,215.30303685660286,158.7094765727631,142.49314168558283,111.06696553342665,151.7223948651704,122.28532519319835,133.03270678305128,187.4015286061172,161.66337438038545,69.27370422819925,129.78648714211087,93.44110968124075
2020-05-07,68.07285739656463,90.77241448726167,120.19299276484116,190.84846257362068,82.26705893522114,114.3726448084614,78.7629513355294,87.40514794603614,47.5766186643944,86.03484485522227,218.06349889192228,161.92634651889944,144.72368056432393,113.98613050711127,151.28466899441923,127.45946905749103,136.05464093610522,194.00449526708874,166.9181901792947,70.28956165221757,129.49861960111141,94.03775505652969
2020-05-08,69.52037650850477,89.70889746173589,122.15026521649185,193.7415757693713,83.56096929049873,118.77443047844635,82.40885091274198,91.56586583371222,49.49063261057361,86.71224533590399,225.26226946913062,170.67621586464173,148.35450985665392,116.8348779813977,155.48442150245788,130.9325712290084,133.8407703328319,197.0856543371426,170.86305221473316,73.00957024359548,132.59795178131458,93.54660424959727
2020-05-11,68.19105570392654,88.50842079944402,123.82355690951468,198.47710200136333,84.63096909424416,119.79717584370619,83.30863175267356,91.98897583992469,50.23292664218404,83.72421326864088,226.50296403424292,168.950200465332,151.76734726951125,117.22671181963973,156.71400061729256,128.83622706497493,136.62646965090642,200.0362220281103,173.664311608613,72.52520482966926,132.14048894591429,94.38057799744257
2020-05-12,65.67695197580062,87.46685321069165,126.17834924585856,198.21080656310588,84.17124724197798,122.83086691147133,80.139423980951,90.56723343140209,49.79104662379333,84.37418412453944,228.20851257910994,165.41507269160292,152.83508123405994,115.58744836437803,158.76956205443093,126.01603561301755,135.28976342041122,196.97837018969113,175.75564215294096,71.38106901592722,131.3272306307793,94.34926158181831
2020-05-13,66.80696296693273,88.14603235734359,126.39255221282262,199.66333232475756,85.07078443010262,124.28409706929948,81.04637979989283,89.54684615166276,50.81557181374701,85.62201153030539,234.05656831318592,166.56396463511146,149.9109087341588,115.76850557877964,160.17375019336288,128.6245680992424,132.027791749047,198.46768317759705,178.7336160037046,71.16840935854728,132.5276368908639,94.11693163504094
2020-05-14,65.31832920619748,88.02545217080201,123.9431715610439,195.2909997894903,86.61601482070589,124.63070878403772,77.56898473804341,87.22418576638702,50.21271041255082,84.96331247041535,225.72363477733597,168.06697242460243,150.51407393960653,115.63810963939461,162.6464179920966,128.65863629129228,131.81309316985806,201.44674539686898,180.51901422695525,69.67547497055926,132.79081680709902,92.39281361864589
2020-05-15,64.63318911626716,88.76795376967554,125.23573894940984,195.27254513108414,87.58355933883371,127.41635833670516,78.04747569633965,88.14490230158644,51.55939367728306,86.41399810401633,228.60699145191302,166.73565745153837,152.9998507138907,116.95662737478462,166.84912416770825,129.5881016358786,129.0721528756312,197.6087903795179,183.50305565428334,69.52894400792799,134.66240457912818,93.14704796511471
2020-05-18,63.640823483742196,88.53630210974096,123.93710977164667,193.86933149876478,87.01804878965912,126.68073714903248,78.83657931292147,87.66351170288766,52.148508323743364,88.27068094893114,231.31267717095668,167.80525869306283,153.50481251206443,118.28739550878319,166.6844528900538,131.24419279725248,130.05432885138217,196.2255915038596,185.513477874894,69.51296097777235,134.48379053236198,92.33247112343125
2020-05-19,65.14898544852532,89.92320859054801,125.34836686549977,198.031255890632,87.03046903299857,125.87411364937071,80.86346646622611,87.56603316819837,51.898001922594666,86.82822269101449,235.78839359597012,164.12536266830327,152.14450567831304,119.61408068791647,168.5661624916016,130.1399393548647,130.10373990738913,194.12662684365472,184.10645786149036,69.95683286735047,133.93713465852284,92.2151166054346
2020-05-20,65.11889756466239,90.26318573594216,125.62161373155209,192.17850681710115,85.06772330729692,121.27525930758324,84.00158436054426,86.64537154032028,52.274448478764256,84.61070805407664,237.87246945693468,165.87943327428442,149.39362782068153,115.74579688831717,165.512786231056,123.63717926454905,127.79507757516723,193.18278840794355,181.0021266651356,68.45705816411437,132.72683513681892,91.46668880822979
