timestamp,price,volume,side
2024-05-06 10:05:47.493365187,105.62,108.0,buy
2024-05-06 10:05:48.009716481,105.6,119.0,sell
2024-05-06 10:05:48.249502588,105.44,68.0,buy
2024-05-06 10:05:48.277557874,105.27,86.0,sell
2024-05-06 10:05:48.735030117,105.24,81.0,buy
2024-05-06 10:05:49.898485794,105.07,248.0,buy
2024-05-06 10:05:50.140103479,105.17,106.0,sell
2024-05-06 10:05:50.261988883,105.18,47.0,buy
2024-05-06 10:05:50.554204645,105.39,282.0,sell
2024-05-06 10:05:50.578990303,105.26,131.0,buy
2024-05-06 10:05:51.437745756,105.48,92.0,buy
2024-05-06 10:05:52.313076048,105.46,70.0,buy
2024-05-06 10:05:52.756442575,105.36,132.0,buy
2024-05-06 10:05:52.974226586,105.33,71.0,sell
2024-05-06 10:05:53.778404246,105.41,135.0,sell
2024-05-06 10:05:54.182893211,105.53,90.0,buy
2024-05-06 10:05:55.057048723,105.76,38.0,buy
2024-05-06 10:05:55.556150097,105.69,129.0,buy
2024-05-06 10:05:56.323328010,105.62,68.0,sell
2024-05-06 10:05:56.779680337,105.65,133.0,buy
2024-05-06 10:05:57.047018461,105.81,146.0,buy
2024-05-06 10:05:58.631417182,105.94,113.0,buy
2024-05-06 10:05:59.020893724,105.79,123.0,buy
2024-05-06 10:05:59.485441809,105.72,69.0,buy
2024-05-06 10:05:59.609985175,105.62,115.0,buy
2024-05-06 10:06:00.101268275,105.71,131.0,buy
2024-05-06 10:06:00.525126173,105.69,89.0,buy
2024-05-06 10:06:00.627310624,105.83,113.0,buy
2024-05-06 10:06:00.658028745,105.93,130.0,buy
2024-05-06 10:06:01.121653171,105.9,109.0,sell
2024-05-06 10:06:01.842963361,105.93,91.0,sell
2024-05-06 10:06:02.213503656,106.0,170.0,buy
2024-05-06 10:06:02.342094720,105.93,65.0,sell
2024-05-06 10:06:02.891183877,106.11,69.0,buy
2024-05-06 10:06:02.932932145,106.24,197.0,sell
2024-05-06 10:06:03.224481315,106.19,49.0,buy
2024-05-06 10:06:03.313666058,106.19,134.0,sell
2024-05-06 10:06:03.415617881,106.22,62.0,buy
2024-05-06 10:06:03.528625433,106.22,203.0,sell
2024-05-06 10:06:03.773081721,106.2,89.0,buy
2024-05-06 10:06:03.799334106,106.29,104.0,sell
2024-05-06 10:06:04.052911492,106.25,72.0,sell
2024-05-06 10:06:04.411331771,106.25,60.0,sell
2024-05-06 10:06:04.741472663,106.25,98.0,buy
2024-05-06 10:06:04.982740862,106.39,96.0,buy
2024-05-06 10:06:05.896371831,106.52,148.0,buy
2024-05-06 10:06:05.974889820,106.69,86.0,sell
2024-05-06 10:06:06.327192856,106.82,76.0,buy
2024-05-06 10:06:06.359217599,106.71,44.0,buy
2024-05-06 10:06:06.396124664,106.76,81.0,sell
2024-05-06 10:06:06.822625202,106.6,147.0,sell
2024-05-06 10:06:07.240001802,106.41,85.0,buy
2024-05-06 10:06:08.292006285,106.34,101.0,sell
2024-05-06 10:06:08.700086103,106.34,130.0,sell
2024-05-06 10:06:10.306918571,106.31,208.0,sell
2024-05-06 10:06:10.331878768,106.3,41.0,buy
2024-05-06 10:06:10.383453407,106.13,175.0,sell
2024-05-06 10:06:10.405986538,106.29,118.0,sell
2024-05-06 10:06:10.508439996,106.29,125.0,sell
2024-05-06 10:06:10.898086856,106.14,91.0,sell
2024-05-06 10:06:11.416712140,106.17,141.0,buy
2024-05-06 10:06:11.440040569,106.3,85.0,sell
2024-05-06 10:06:12.899156719,106.37,97.0,sell
2024-05-06 10:06:13.822260460,106.4,189.0,buy
2024-05-06 10:06:13.998184112,106.39,199.0,sell
2024-05-06 10:06:14.038348732,106.27,90.0,buy
2024-05-06 10:06:14.131445498,106.17,95.0,sell
2024-05-06 10:06:14.199323524,105.97,79.0,buy
2024-05-06 10:06:14.265109482,105.93,103.0,buy
2024-05-06 10:06:14.630598070,106.03,137.0,buy
2024-05-06 10:06:14.771678370,105.96,102.0,buy
2024-05-06 10:06:14.993370683,106.05,126.0,buy
2024-05-06 10:06:17.271814729,106.04,192.0,sell
2024-05-06 10:06:17.848318739,106.1,125.0,buy
2024-05-06 10:06:19.336094059,106.01,73.0,sell
2024-05-06 10:06:19.412994087,106.16,99.0,buy
2024-05-06 10:06:19.653740354,106.26,81.0,buy
2024-05-06 10:06:20.058279599,106.25,141.0,sell
2024-05-06 10:06:20.098211577,106.23,79.0,buy
2024-05-06 10:06:20.100309695,106.34,121.0,buy
2024-05-06 10:06:20.655299522,106.26,70.0,sell
2024-05-06 10:06:21.168658661,106.37,55.0,buy
2024-05-06 10:06:21.433143962,106.23,115.0,sell
2024-05-06 10:06:21.769467415,106.25,95.0,sell
2024-05-06 10:06:22.037917907,106.28,270.0,buy
2024-05-06 10:06:22.050066838,106.4,94.0,sell
2024-05-06 10:06:22.254330439,106.43,71.0,buy
2024-05-06 10:06:22.351779953,106.44,145.0,buy
2024-05-06 10:06:22.403585526,106.57,191.0,buy
2024-05-06 10:06:23.973622861,106.41,86.0,sell
2024-05-06 10:06:24.430968523,106.56,47.0,sell
2024-05-06 10:06:25.083152992,106.49,66.0,sell
2024-05-06 10:06:25.272586789,106.38,129.0,sell
2024-05-06 10:06:25.522321241,106.41,127.0,sell
2024-05-06 10:06:25.657520060,106.33,80.0,sell
2024-05-06 10:06:25.708517415,106.14,133.0,sell
2024-05-06 10:06:25.807152768,106.07,58.0,sell
2024-05-06 10:06:26.605695145,106.11,101.0,buy
2024-05-06 10:06:27.171592237,106.05,164.0,sell
2024-05-06 10:06:27.567445317,106.1,96.0,sell
2024-05-06 10:06:27.889709426,106.23,73.0,sell
2024-05-06 10:06:29.168024300,106.1,103.0,sell
2024-05-06 10:06:29.205782215,106.09,108.0,buy
2024-05-06 10:06:29.370451654,106.03,108.0,sell
2024-05-06 10:06:29.585795309,106.24,210.0,buy
2024-05-06 10:06:30.348403006,106.3,61.0,sell
2024-05-06 10:06:32.795804764,106.38,75.0,buy
2024-05-06 10:06:32.933464510,106.43,56.0,sell
2024-05-06 10:06:33.970422265,106.48,129.0,sell
2024-05-06 10:06:34.858235698,106.51,76.0,sell
2024-05-06 10:06:34.985460838,106.54,55.0,sell
2024-05-06 10:06:35.240317776,106.74,99.0,sell
2024-05-06 10:06:35.503856993,106.83,164.0,buy
2024-05-06 10:06:37.417253922,106.67,129.0,sell
2024-05-06 10:06:37.517023530,106.82,104.0,sell
2024-05-06 10:06:38.319641833,106.83,124.0,sell
2024-05-06 10:06:38.523019338,106.6,83.0,sell
2024-05-06 10:06:39.179300353,106.6,142.0,buy
2024-05-06 10:06:39.451673427,106.64,99.0,buy
2024-05-06 10:06:39.883474851,106.58,57.0,sell
2024-05-06 10:06:40.777194578,106.57,60.0,sell
2024-05-06 10:06:41.592437426,106.45,56.0,buy
2024-05-06 10:06:42.598976707,106.47,63.0,sell
2024-05-06 10:06:42.629710900,106.54,87.0,buy
2024-05-06 10:06:43.218620722,106.6,76.0,sell
2024-05-06 10:06:43.294024828,106.67,58.0,sell
2024-05-06 10:06:43.562796664,106.81,100.0,sell
2024-05-06 10:06:43.960484539,106.85,123.0,sell
2024-05-06 10:06:44.218185483,107.03,85.0,sell
2024-05-06 10:06:44.584765729,106.89,95.0,buy
2024-05-06 10:06:47.416034481,106.73,161.0,buy
2024-05-06 10:06:47.488672998,106.9,136.0,sell
2024-05-06 10:06:48.051340147,106.82,121.0,buy
2024-05-06 10:06:48.303431488,106.89,65.0,buy
2024-05-06 10:06:48.374795290,106.96,66.0,sell
2024-05-06 10:06:48.461220622,106.94,38.0,buy
2024-05-06 10:06:49.951870152,107.01,100.0,sell
2024-05-06 10:06:51.010344240,107.06,106.0,buy
2024-05-06 10:06:52.198147778,107.0,152.0,buy
2024-05-06 10:06:54.583924052,106.82,78.0,buy
2024-05-06 10:06:54.700720145,106.78,110.0,buy
2024-05-06 10:06:54.920313314,106.83,91.0,sell
2024-05-06 10:06:55.473462736,106.77,87.0,buy
2024-05-06 10:06:55.804095692,106.94,94.0,sell
2024-05-06 10:06:56.075072871,106.79,121.0,buy
2024-05-06 10:06:56.296509378,106.72,82.0,buy
2024-05-06 10:06:56.746940353,106.61,132.0,sell
2024-05-06 10:06:57.175472047,106.57,71.0,sell
2024-05-06 10:06:57.263517253,106.44,167.0,buy
2024-05-06 10:06:57.582600445,106.51,53.0,buy
2024-05-06 10:06:57.985726780,106.48,117.0,buy
2024-05-06 10:06:58.408045576,106.48,124.0,buy
2024-05-06 10:06:58.525974591,106.45,77.0,buy
2024-05-06 10:06:59.203898669,106.62,53.0,buy
2024-05-06 10:06:59.216659683,106.78,82.0,buy
2024-05-06 10:06:59.435781837,106.82,136.0,sell
2024-05-06 10:07:00.193329229,106.84,110.0,buy
2024-05-06 10:07:00.608262965,106.86,140.0,sell
2024-05-06 10:07:00.759601556,106.93,77.0,buy
2024-05-06 10:07:01.353246460,106.83,119.0,buy
2024-05-06 10:07:01.772206876,106.99,112.0,buy
2024-05-06 10:07:02.567621957,107.16,71.0,sell
2024-05-06 10:07:03.231682207,107.16,100.0,sell
2024-05-06 10:07:03.702624858,107.18,186.0,buy
2024-05-06 10:07:04.037513726,107.14,208.0,buy
2024-05-06 10:07:04.108976920,106.9,74.0,buy
2024-05-06 10:07:04.260430966,106.88,98.0,buy
2024-05-06 10:07:04.532018840,106.78,67.0,sell
2024-05-06 10:07:04.989289081,106.64,143.0,buy
2024-05-06 10:07:05.349761938,106.72,129.0,buy
2024-05-06 10:07:05.519730221,106.66,91.0,sell
2024-05-06 10:07:05.522972893,106.66,37.0,sell
2024-05-06 10:07:05.865799778,106.45,95.0,buy
2024-05-06 10:07:06.033974092,106.33,124.0,sell
2024-05-06 10:07:06.697248309,106.34,103.0,buy
2024-05-06 10:07:06.709367128,106.35,87.0,buy
2024-05-06 10:07:07.148898094,106.43,79.0,sell
2024-05-06 10:07:08.568042213,106.39,87.0,sell
2024-05-06 10:07:08.663870267,106.2,87.0,buy
2024-05-06 10:07:08.982867953,106.3,159.0,sell
2024-05-06 10:07:09.030805218,106.39,76.0,sell
2024-05-06 10:07:09.522129889,106.37,90.0,buy
2024-05-06 10:07:09.921974842,106.17,69.0,sell
2024-05-06 10:07:10.183563576,106.19,108.0,buy
2024-05-06 10:07:10.551984623,106.26,136.0,buy
2024-05-06 10:07:11.686437255,106.27,136.0,sell
2024-05-06 10:07:11.795698317,106.3,167.0,sell
2024-05-06 10:07:11.807109810,106.37,58.0,sell
2024-05-06 10:07:12.796147893,106.24,75.0,buy
2024-05-06 10:07:13.226477858,106.13,93.0,buy
2024-05-06 10:07:14.333117287,105.97,169.0,sell
2024-05-06 10:07:14.787458689,105.99,110.0,buy
2024-05-06 10:07:15.618248394,106.08,93.0,sell
2024-05-06 10:07:15.899021411,105.88,50.0,buy
2024-05-06 10:07:16.591888533,105.82,160.0,buy
2024-05-06 10:07:17.813050485,105.9,66.0,buy
2024-05-06 10:07:18.237510197,105.96,65.0,buy
2024-05-06 10:07:18.337214646,106.1,281.0,buy
2024-05-06 10:07:18.493747145,106.09,120.0,sell
2024-05-06 10:07:18.604472498,105.96,153.0,sell
2024-05-06 10:07:18.746222597,106.06,42.0,sell
2024-05-06 10:07:18.929163661,105.89,217.0,buy
2024-05-06 10:07:19.334154504,106.02,86.0,buy
2024-05-06 10:07:19.777510311,105.83,59.0,buy
2024-05-06 10:07:20.055508762,106.08,177.0,sell
2024-05-06 10:07:20.533311500,106.08,120.0,sell
2024-05-06 10:07:20.575858976,106.08,141.0,buy
2024-05-06 10:07:20.621800536,105.96,106.0,buy
2024-05-06 10:07:20.716068626,105.74,69.0,sell
2024-05-06 10:07:21.081054607,105.67,144.0,sell
2024-05-06 10:07:21.201450465,105.5,177.0,buy
2024-05-06 10:07:21.367988552,105.44,156.0,sell
2024-05-06 10:07:21.623662129,105.54,107.0,sell
2024-05-06 10:07:22.458962861,105.57,99.0,buy
2024-05-06 10:07:22.465942417,105.64,83.0,buy
2024-05-06 10:07:22.989966866,105.71,187.0,buy
2024-05-06 10:07:23.542598844,105.82,74.0,sell
2024-05-06 10:07:24.343968494,105.83,49.0,buy
2024-05-06 10:07:25.693659476,105.69,176.0,buy
2024-05-06 10:07:25.703831166,105.69,96.0,buy
2024-05-06 10:07:25.787321308,105.79,94.0,sell
2024-05-06 10:07:26.873851578,105.87,150.0,buy
2024-05-06 10:07:27.180574824,105.96,104.0,sell
2024-05-06 10:07:27.596309140,105.88,110.0,buy
2024-05-06 10:07:28.140185677,105.8,125.0,buy
2024-05-06 10:07:28.708446511,105.76,73.0,sell
2024-05-06 10:07:30.050665133,105.71,99.0,buy
2024-05-06 10:07:32.946876480,105.71,86.0,sell
2024-05-06 10:07:33.583640577,105.7,101.0,sell
2024-05-06 10:07:33.752932657,105.56,131.0,buy
2024-05-06 10:07:34.812033830,105.51,137.0,buy
2024-05-06 10:07:34.837270601,105.47,96.0,buy
2024-05-06 10:07:34.968655328,105.57,69.0,buy
2024-05-06 10:07:36.107044403,105.73,67.0,buy
2024-05-06 10:07:36.255030248,105.59,98.0,sell
2024-05-06 10:07:36.379678448,105.69,136.0,sell
2024-05-06 10:07:36.454001133,105.69,89.0,sell
2024-05-06 10:07:37.433895288,105.85,81.0,sell
2024-05-06 10:07:37.780527141,105.88,103.0,buy
2024-05-06 10:07:38.342327913,105.92,161.0,sell
2024-05-06 10:07:38.478932492,105.99,128.0,buy
2024-05-06 10:07:39.188424790,105.95,128.0,buy
2024-05-06 10:07:39.901994520,106.01,104.0,buy
2024-05-06 10:07:40.089412541,105.84,80.0,buy
2024-05-06 10:07:40.353807749,106.22,76.0,sell
2024-05-06 10:07:40.471472927,106.26,74.0,sell
2024-05-06 10:07:42.348150413,106.07,58.0,sell
2024-05-06 10:07:42.866818579,105.94,72.0,sell
2024-05-06 10:07:44.230006227,105.91,140.0,sell
2024-05-06 10:07:44.410767811,105.96,72.0,sell
2024-05-06 10:07:45.172147783,105.94,119.0,sell
2024-05-06 10:07:45.898062913,106.12,141.0,sell
2024-05-06 10:07:46.486331966,106.17,93.0,sell
2024-05-06 10:07:48.171748146,106.03,66.0,sell
2024-05-06 10:07:48.421819042,106.17,54.0,sell
2024-05-06 10:07:48.491862501,106.06,121.0,buy
2024-05-06 10:07:49.048789721,105.99,83.0,buy
2024-05-06 10:07:49.702179864,106.18,72.0,sell
2024-05-06 10:07:50.130084186,106.06,83.0,buy
2024-05-06 10:07:50.245935408,105.97,117.0,sell
2024-05-06 10:07:50.596984914,106.18,125.0,buy
2024-05-06 10:07:50.784106043,106.23,30.0,buy
2024-05-06 10:07:51.062948083,106.13,105.0,sell
2024-05-06 10:07:51.581074776,106.14,56.0,sell
2024-05-06 10:07:52.264741883,106.22,73.0,buy
2024-05-06 10:07:52.396870962,106.32,151.0,buy
2024-05-06 10:07:52.656741386,106.44,90.0,sell
2024-05-06 10:07:52.813522821,106.45,156.0,sell
2024-05-06 10:07:52.924240086,106.36,91.0,buy
2024-05-06 10:07:53.689062058,106.42,165.0,sell
2024-05-06 10:07:54.888900306,106.32,51.0,sell
2024-05-06 10:07:55.120102344,106.59,94.0,sell
2024-05-06 10:07:55.815813939,106.7,97.0,buy
2024-05-06 10:07:56.952304217,106.78,169.0,sell
2024-05-06 10:07:57.888108999,106.66,90.0,sell
2024-05-06 10:07:57.989052899,106.78,110.0,sell
2024-05-06 10:07:59.554163607,106.7,106.0,sell
2024-05-06 10:07:59.790508376,106.77,137.0,sell
2024-05-06 10:07:59.997691172,106.72,117.0,buy
2024-05-06 10:08:00.029923809,106.55,94.0,sell
2024-05-06 10:08:00.362858768,106.52,125.0,buy
2024-05-06 10:08:00.420571835,106.46,110.0,sell
2024-05-06 10:08:00.563440364,106.42,72.0,sell
2024-05-06 10:08:00.754028571,106.32,147.0,sell
2024-05-06 10:08:01.581315053,106.44,155.0,buy
2024-05-06 10:08:02.622994256,106.32,66.0,buy
2024-05-06 10:08:02.803096494,106.31,108.0,buy
2024-05-06 10:08:03.781524840,106.23,149.0,buy
2024-05-06 10:08:04.754788291,106.26,74.0,sell
2024-05-06 10:08:05.478131065,106.27,161.0,sell
2024-05-06 10:08:05.557450249,106.27,151.0,sell
2024-05-06 10:08:06.143562732,106.16,131.0,sell
2024-05-06 10:08:07.593992596,106.23,126.0,buy
2024-05-06 10:08:08.167695076,106.22,108.0,sell
2024-05-06 10:08:08.369141922,106.31,187.0,buy
2024-05-06 10:08:08.716295165,106.29,64.0,buy
2024-05-06 10:08:09.235136142,106.44,87.0,buy
2024-05-06 10:08:09.592393475,106.44,88.0,sell
2024-05-06 10:08:09.656283423,106.44,166.0,buy
2024-05-06 10:08:09.843313190,106.34,110.0,buy
2024-05-06 10:08:10.654058393,106.19,80.0,buy
2024-05-06 10:08:11.642205095,106.3,100.0,sell
2024-05-06 10:08:11.716049250,106.51,111.0,sell
2024-05-06 10:08:13.238371373,106.51,54.0,buy
2024-05-06 10:08:13.437732284,106.49,115.0,buy
2024-05-06 10:08:13.980551302,106.35,99.0,sell
2024-05-06 10:08:14.677362164,106.29,100.0,sell
2024-05-06 10:08:15.512875850,106.23,38.0,sell
2024-05-06 10:08:16.969949248,106.3,195.0,sell
2024-05-06 10:08:17.157601192,106.27,67.0,buy
2024-05-06 10:08:18.135351781,106.38,97.0,sell
2024-05-06 10:08:18.205953241,106.5,71.0,sell
2024-05-06 10:08:18.816412540,106.53,206.0,sell
2024-05-06 10:08:19.493767229,106.63,102.0,sell
2024-05-06 10:08:20.059939530,106.64,130.0,buy
2024-05-06 10:08:20.205326110,106.62,45.0,buy
2024-05-06 10:08:21.237280105,106.85,99.0,buy
2024-05-06 10:08:21.329757694,106.73,81.0,buy
2024-05-06 10:08:21.357321059,106.56,86.0,buy
2024-05-06 10:08:21.989297463,106.58,123.0,buy
2024-05-06 10:08:22.311929239,106.75,129.0,buy
2024-05-06 10:08:23.257491635,106.77,51.0,sell
2024-05-06 10:08:23.499256698,106.68,70.0,buy
2024-05-06 10:08:23.591385566,106.68,85.0,buy
2024-05-06 10:08:24.496679961,106.83,97.0,sell
2024-05-06 10:08:24.894723754,106.81,52.0,sell
2024-05-06 10:08:24.999588091,106.85,95.0,sell
2024-05-06 10:08:25.636757111,106.69,80.0,sell
2024-05-06 10:08:25.994569715,106.47,144.0,buy
2024-05-06 10:08:26.458135584,106.34,197.0,buy
2024-05-06 10:08:26.767061141,106.23,96.0,sell
2024-05-06 10:08:27.649256801,106.41,75.0,buy
2024-05-06 10:08:28.533950743,106.32,116.0,buy
2024-05-06 10:08:29.151835275,106.42,108.0,buy
2024-05-06 10:08:29.207525338,106.31,83.0,sell
2024-05-06 10:08:30.120247156,106.34,176.0,buy
2024-05-06 10:08:30.676115648,106.41,37.0,sell
2024-05-06 10:08:31.273166764,106.18,138.0,sell
2024-05-06 10:08:31.498646107,106.36,63.0,sell
2024-05-06 10:08:32.555785001,106.37,84.0,buy
2024-05-06 10:08:33.201953185,106.34,51.0,sell
2024-05-06 10:08:33.261677534,106.21,135.0,sell
2024-05-06 10:08:33.523614420,106.16,137.0,buy
2024-05-06 10:08:34.611063879,106.2,98.0,buy
2024-05-06 10:08:34.635237278,105.94,204.0,buy
2024-05-06 10:08:36.262704106,106.1,137.0,buy
2024-05-06 10:08:36.831114470,106.08,101.0,sell
2024-05-06 10:08:37.330103502,106.14,156.0,buy
2024-05-06 10:08:37.487842074,106.25,140.0,buy
2024-05-06 10:08:37.630878284,106.28,111.0,buy
2024-05-06 10:08:39.055036562,106.11,114.0,sell
2024-05-06 10:08:39.232141593,106.08,80.0,buy
2024-05-06 10:08:39.979093176,106.12,119.0,sell
2024-05-06 10:08:40.228806758,105.96,55.0,buy
2024-05-06 10:08:40.303784711,105.84,182.0,sell
2024-05-06 10:08:40.309171271,105.8,98.0,sell
2024-05-06 10:08:40.702084753,105.75,99.0,sell
2024-05-06 10:08:42.562348634,105.71,50.0,sell
2024-05-06 10:08:42.792681273,105.73,101.0,buy
2024-05-06 10:08:43.013636133,105.81,92.0,buy
2024-05-06 10:08:43.224503213,105.64,75.0,sell
2024-05-06 10:08:43.592054619,105.67,87.0,buy
2024-05-06 10:08:43.882557865,105.66,106.0,buy
2024-05-06 10:08:44.942334038,105.63,126.0,sell
2024-05-06 10:08:45.294459125,105.49,87.0,sell
2024-05-06 10:08:45.648851368,105.62,172.0,buy
2024-05-06 10:08:45.723316961,105.5,102.0,buy
2024-05-06 10:08:47.752985458,105.73,73.0,buy
2024-05-06 10:08:47.896808422,105.69,72.0,sell
2024-05-06 10:08:47.934905686,105.63,123.0,sell
2024-05-06 10:08:48.478958894,105.36,111.0,buy
2024-05-06 10:08:48.931345513,105.36,107.0,buy
2024-05-06 10:08:49.199541735,105.49,100.0,sell
2024-05-06 10:08:49.473798760,105.47,122.0,sell
2024-05-06 10:08:50.242506062,105.54,67.0,sell
2024-05-06 10:08:50.351405392,105.68,80.0,sell
2024-05-06 10:08:51.209508765,105.63,56.0,sell
2024-05-06 10:08:51.732633186,105.59,119.0,buy
2024-05-06 10:08:52.004109436,105.5,53.0,sell
2024-05-06 10:08:52.310380474,105.39,98.0,buy
2024-05-06 10:08:52.458672737,105.43,86.0,sell
2024-05-06 10:08:53.156066566,105.42,95.0,sell
2024-05-06 10:08:53.515683558,105.34,41.0,buy
2024-05-06 10:08:53.709143535,105.3,133.0,sell
2024-05-06 10:08:54.162375763,105.39,75.0,sell
2024-05-06 10:08:56.890968079,105.32,50.0,sell
2024-05-06 10:08:57.176665012,105.24,87.0,sell
2024-05-06 10:08:58.443869371,105.18,117.0,buy
2024-05-06 10:08:58.655442248,105.29,93.0,sell
2024-05-06 10:08:58.683586019,105.48,208.0,sell
2024-05-06 10:08:58.797816165,105.47,69.0,sell
2024-05-06 10:08:59.069056140,105.42,62.0,buy
2024-05-06 10:08:59.193052854,105.54,90.0,sell
2024-05-06 10:08:59.193166386,105.42,66.0,sell
2024-05-06 10:09:00.425727443,105.32,134.0,sell
2024-05-06 10:09:01.354290726,105.28,139.0,sell
2024-05-06 10:09:02.032255234,105.32,109.0,buy
2024-05-06 10:09:02.124105245,105.33,88.0,sell
2024-05-06 10:09:02.188228550,105.4,140.0,buy
2024-05-06 10:09:02.223227783,105.45,64.0,sell
2024-05-06 10:09:02.866957871,105.48,77.0,buy
2024-05-06 10:09:04.188145008,105.71,89.0,sell
2024-05-06 10:09:04.469674706,105.57,144.0,buy
2024-05-06 10:09:04.533103376,105.57,126.0,sell
2024-05-06 10:09:04.892225955,105.49,122.0,buy
2024-05-06 10:09:05.106719686,105.43,71.0,buy
2024-05-06 10:09:05.341581460,105.42,68.0,sell
2024-05-06 10:09:05.827127367,105.36,32.0,buy
2024-05-06 10:09:06.461326346,105.11,119.0,sell
2024-05-06 10:09:06.519932469,105.11,146.0,buy
2024-05-06 10:09:06.538051971,105.18,50.0,sell
2024-05-06 10:09:09.124361744,105.23,81.0,buy
2024-05-06 10:09:09.256818926,105.29,101.0,buy
2024-05-06 10:09:09.284485716,105.23,147.0,sell
2024-05-06 10:09:09.389769280,105.31,144.0,sell
2024-05-06 10:09:09.409637783,105.42,76.0,buy
2024-05-06 10:09:09.658272492,105.48,69.0,buy
2024-05-06 10:09:10.469032254,105.62,169.0,sell
2024-05-06 10:09:10.677733631,105.77,97.0,sell
2024-05-06 10:09:10.971392084,105.89,70.0,buy
2024-05-06 10:09:11.534260677,105.93,134.0,sell
2024-05-06 10:09:11.889808393,105.93,66.0,sell
2024-05-06 10:09:12.878054829,105.96,81.0,sell
2024-05-06 10:09:13.883145702,105.87,132.0,buy
2024-05-06 10:09:13.888125768,105.78,93.0,buy
2024-05-06 10:09:14.640769022,105.79,69.0,buy
2024-05-06 10:09:14.949541813,105.68,62.0,sell
2024-05-06 10:09:17.197275726,105.43,36.0,buy
2024-05-06 10:09:17.527356424,105.58,97.0,sell
2024-05-06 10:09:19.694773216,105.68,81.0,buy
2024-05-06 10:09:20.397143667,105.71,107.0,sell
2024-05-06 10:09:20.540055490,105.66,101.0,sell
2024-05-06 10:09:20.926578334,105.68,81.0,sell
2024-05-06 10:09:23.349285360,105.43,87.0,sell
2024-05-06 10:09:24.323599407,105.65,52.0,sell
2024-05-06 10:09:24.374818964,105.72,104.0,buy
2024-05-06 10:09:24.987539768,105.67,86.0,buy
2024-05-06 10:09:25.199542417,105.73,69.0,buy
2024-05-06 10:09:25.203045793,105.79,93.0,buy
2024-05-06 10:09:25.461367860,105.87,98.0,sell
2024-05-06 10:09:25.595147099,105.83,123.0,sell
2024-05-06 10:09:26.449415223,105.82,85.0,buy
2024-05-06 10:09:26.655154757,105.79,88.0,sell
2024-05-06 10:09:27.533902461,105.73,95.0,sell
2024-05-06 10:09:27.534201520,105.76,81.0,sell
2024-05-06 10:09:27.718155527,105.79,79.0,buy
2024-05-06 10:09:27.856141126,105.87,71.0,sell
2024-05-06 10:09:27.989145359,105.94,175.0,sell
2024-05-06 10:09:28.024456719,106.02,53.0,sell
2024-05-06 10:09:28.128045237,106.11,46.0,sell
2024-05-06 10:09:28.533503611,106.36,192.0,buy
2024-05-06 10:09:28.705708188,106.33,170.0,sell
2024-05-06 10:09:28.975830927,106.01,88.0,sell
2024-05-06 10:09:29.212328481,106.04,75.0,buy
2024-05-06 10:09:30.255682117,106.11,123.0,buy
2024-05-06 10:09:31.434197472,106.29,95.0,sell
2024-05-06 10:09:31.773777177,106.28,157.0,buy
2024-05-06 10:09:31.974132355,106.17,105.0,sell
2024-05-06 10:09:32.030605128,106.04,96.0,buy
2024-05-06 10:09:33.563713393,106.08,153.0,sell
2024-05-06 10:09:33.594771825,106.13,152.0,buy
2024-05-06 10:09:33.771433734,106.17,40.0,buy
2024-05-06 10:09:33.948391826,106.31,202.0,buy
2024-05-06 10:09:34.141518216,106.08,193.0,sell
2024-05-06 10:09:34.231253136,106.12,83.0,buy
2024-05-06 10:09:34.995554198,106.05,131.0,sell
2024-05-06 10:09:35.060892141,105.83,161.0,buy
2024-05-06 10:09:35.564693256,105.77,105.0,buy
2024-05-06 10:09:35.630799974,105.73,139.0,buy
2024-05-06 10:09:35.667373380,105.65,88.0,sell
2024-05-06 10:09:36.868186763,105.6,131.0,sell
2024-05-06 10:09:36.973626771,105.59,118.0,buy
2024-05-06 10:09:37.834510752,105.55,169.0,buy
2024-05-06 10:09:38.227834210,105.42,140.0,sell
2024-05-06 10:09:38.268361434,105.53,130.0,sell
2024-05-06 10:09:39.823912699,105.63,92.0,sell
2024-05-06 10:09:39.965731940,105.64,224.0,buy
2024-05-06 10:09:40.947523346,105.73,60.0,sell
2024-05-06 10:09:41.039971785,105.76,152.0,sell
2024-05-06 10:09:42.001850543,105.6,93.0,sell
2024-05-06 10:09:42.008509089,105.61,171.0,buy
2024-05-06 10:09:42.367004134,105.48,170.0,sell
2024-05-06 10:09:43.100631801,105.31,109.0,sell
2024-05-06 10:09:44.465745333,105.11,96.0,buy
2024-05-06 10:09:45.665305093,105.13,159.0,sell
2024-05-06 10:09:46.521663361,105.3,70.0,buy
2024-05-06 10:09:47.617146536,105.12,159.0,sell
2024-05-06 10:09:47.728230853,105.25,88.0,buy
2024-05-06 10:09:47.895397124,105.4,146.0,buy
2024-05-06 10:09:48.065916414,105.39,93.0,buy
2024-05-06 10:09:48.302564080,105.26,111.0,sell
2024-05-06 10:09:48.552441537,105.26,80.0,buy
2024-05-06 10:09:48.945682051,105.25,92.0,sell
2024-05-06 10:09:49.032787181,105.31,66.0,buy
2024-05-06 10:09:49.620393473,105.38,78.0,buy
2024-05-06 10:09:49.712094467,105.32,44.0,sell
2024-05-06 10:09:49.897849896,105.22,92.0,buy
2024-05-06 10:09:50.247779857,105.21,157.0,sell
2024-05-06 10:09:51.043678474,105.12,110.0,sell
