Date,SPY,QQQ,AAPL,MSFT
2019-05-16,260.5184038360188,142.10204848201954,39.622598957156754,86.47951316421874
2019-05-17,259.3287132075631,138.7497575208945,38.27505097803255,85.41615941396765
2019-05-20,257.48775723179915,137.93915627136107,37.54864686126195,85.82335064069434
2019-05-21,257.1735011443618,138.00588088805512,38.385288822804085,86.85474328605446
2019-05-22,256.38667040694935,137.01388351306596,38.00063905741263,86.62136686374915
2019-05-23,256.1864530065003,136.55725490719098,38.40198008177093,86.29693089709498
2019-05-24,263.06267337215303,140.86938871067963,40.348751084894694,89.35028592797478
2019-05-27,266.060348447759,142.07337410502316,40.41782186753982,90.54432910151893
2019-05-28,269.17028305456313,144.02953067200644,40.52433708438282,90.87766206134305
2019-05-29,264.9586830607535,139.8786758231422,39.38617526439043,89.14341179745962
2019-05-30,265.0275240385449,137.94498256499017,38.80859800842384,88.00657247580541
2019-05-31,271.51353248604863,140.54303721735604,39.48208461793679,91.0671644915889
2019-06-03,273.0148422994044,141.94915200510013,39.93252771034172,92.18968252037207
2019-06-04,275.54620537924643,142.74023658071815,40.52423530449114,91.83959436961801
2019-06-05,276.68801637111125,143.59072786264665,40.54821111284132,92.37866126613673
2019-06-06,274.8549598188316,141.5440513213511,39.84302698909821,90.37515103224558
2019-06-07,275.9764741937661,141.18722454968542,40.03761811301501,89.45327214470139
2019-06-10,274.32302836767684,139.6707397208967,40.09660394570344,88.76344188691978
2019-06-11,273.77796105273654,139.79910544928097,39.35194992717055,88.77748516500816
2019-06-12,280.1650806852602,143.68441804111,40.535043663486384,91.70257771670614
2019-06-13,283.14131434593696,143.62602903963705,39.950668717023454,92.03901000818823
2019-06-14,280.9711748490055,143.5533959751409,39.78392610942217,90.5011386774503
2019-06-17,277.0743999138903,138.8420511506283,38.40152186669158,87.60783030653393
2019-06-18,275.8576610624968,139.09339783934684,38.882660829368035,87.55476820531155
2019-06-19,269.3715802498805,135.8753719099095,38.12014591081533,85.62087068635928
2019-06-20,272.4983624419147,136.68922284646206,39.1191507350778,85.63951560878755
2019-06-21,274.9364276952846,136.64047403250947,38.818887558418986,86.79592483310772
2019-06-24,274.2372143813864,136.97323951725244,38.988319179153535,86.86769120995378
2019-06-25,278.6258915733883,139.29656595370915,39.04892904241029,87.87544025054606
2019-06-26,280.48824677522225,140.72680008049713,38.89849109115824,88.28056718867609
2019-06-27,278.75900516341716,139.41523228005704,38.043255668542216,87.05868550753685
2019-06-28,276.5793793978224,138.84502556338512,38.15053056402466,86.52590834387277
2019-07-01,275.4660684556226,138.3324605298769,37.71773474465194,85.43454257874497
2019-07-02,272.6571801918192,136.172229601944,36.720059311302045,84.2385099474402
2019-07-03,275.0358240957693,136.17523176391316,36.77462653569732,84.26347382736262
2019-07-04,276.2166738462497,136.84432523384072,36.476534114694886,83.88147234762677
2019-07-05,276.4226803104707,137.86222544382332,35.9965566082303,84.65870759628842
2019-07-08,280.292049925598,139.9563734014563,36.77036907918843,85.54352078545547
2019-07-09,280.0282565473412,138.38884049793245,35.59923194775282,85.34613561221005
2019-07-10,277.03216717113605,136.30246078042936,34.601853793265654,83.16749612389015
2019-07-11,276.6005470342471,135.4404336556338,34.51410906662839,82.99449707184887
2019-07-12,277.723050170785,136.28558565133514,35.2532405618735,82.82888179390544
2019-07-15,277.66445732471,137.23841208764748,35.91040521070871,82.41562881067506
2019-07-16,276.7967614242872,137.93102075652,36.24464097842058,82.84635230554392
2019-07-17,276.2281393060922,137.2798078059711,36.1757091649419,82.32943426235954
2019-07-18,276.208557795133,137.34449981450507,35.97065132343458,82.71010382488399
2019-07-19,285.60580548627934,141.1468655023546,37.183934483510576,84.75779312603396
2019-07-22,287.6002779179489,142.33083029490604,37.783807762639995,86.27293992369512
2019-07-23,288.34721088269066,143.78838176449696,37.34837515764978,88.15303675796787
2019-07-24,289.69540898048893,145.55738399683617,37.38657245033935,88.59953362181434
2019-07-25,290.2947385339186,145.89625127093623,37.583284022594626,89.56930184140609
2019-07-26,284.659273765497,143.53196366885578,36.92541011772551,87.84639827495776
2019-07-29,280.06562769691675,141.3277530411666,35.516865179564434,86.85060054307732
2019-07-30,275.4805356849784,138.72485769055083,34.79285732434516,85.97960341083535
2019-07-31,275.0363087539168,137.86970459871242,34.42618578466574,86.35624248862365
2019-08-01,276.82791332198445,138.57293508163173,34.5501375332168,85.81618790890566
2019-08-02,278.16455130390165,137.81033290397625,34.63638712340924,85.5996578907413
2019-08-05,285.9137648581376,141.25768300872807,35.54933006022948,89.15621945962872
2019-08-06,289.92180171680195,142.91560494429265,36.08715054996988,90.31915965946698
2019-08-07,290.97001515357374,142.88618439054682,36.072146594321936,89.27763675502355
2019-08-08,291.53622872050204,143.62165170266388,36.18642368726578,88.60420741699454
2019-08-09,294.9438751006162,145.89756353481596,36.54167062439978,89.82848080078045
2019-08-12,290.08703467001595,142.22216801763946,35.42427092036533,88.44739265492964
2019-08-13,288.1097878777735,141.68759756143237,35.09853714942042,88.21785066218314
2019-08-14,287.76674703948623,142.28392851381787,35.06493325558423,87.4538159846521
2019-08-15,283.4093507264885,139.34810687673058,33.924587330280865,85.93081324849618
2019-08-16,282.03266898856987,140.67163268520687,33.668377034042315,86.67777793886617
2019-08-19,278.5632188753008,138.2597253003898,33.119244518667465,83.69264522947125
2019-08-20,279.4273392461305,140.43852125109888,33.491184747113536,85.04240411654268
2019-08-21,282.8101194004662,142.25611922052252,33.77537898364637,84.70397455874705
2019-08-22,284.99047897775006,143.4236323142476,33.75745157571087,85.52505559395763
2019-08-23,283.22718918572576,141.93715162378004,33.59392097420848,83.80480593682529
2019-08-26,286.72876754523577,142.69993404910767,33.61446732013792,85.67699154384992
2019-08-27,290.5371974236011,144.97928752051405,33.88756886900417,86.73278716140389
2019-08-28,290.8984924245374,145.2292193803048,33.92512914808573,86.87226046221791
2019-08-29,290.3117955656705,143.58700080093126,33.39811277153492,86.62413761147782
2019-08-30,285.96000396028035,140.95366089063677,32.51350974202271,85.09030376851976
2019-09-02,284.8199349625197,141.63082790495878,32.804678505640226,84.51435681416214
2019-09-03,287.1142121837724,142.25400326417645,32.803469168852075,85.1900956786105
2019-09-04,285.63537978410244,142.2193646564297,32.545934054722885,84.68501189093783
2019-09-05,283.63422275131455,140.57897849275616,32.49686104780664,84.1502848581891
2019-09-06,289.3063920754057,145.8994804687128,33.42854722422412,87.25874422964493
2019-09-09,285.59118167108085,143.0507605556075,32.57179527837329,84.89772136684553
2019-09-10,282.3213546646215,141.04823202000605,31.739033218376264,84.24327219452032
2019-09-11,279.513763726334,141.94054308730682,31.76227587705293,84.57099345159534
2019-09-12,275.55180526405644,141.1498372508941,31.873431145183492,84.11949018312737
2019-09-13,271.4875416182013,138.95086994772953,31.02598588866652,83.69781139431056
2019-09-16,274.1028940617894,140.58395216093464,30.71212581019651,84.0729843847176
2019-09-17,276.3626478233772,143.01692105561887,31.57560576291165,84.41751130585277
2019-09-18,277.42347549216134,144.58080034282145,31.436107908978286,85.27255740123728
2019-09-19,278.4008876516866,144.8994223252713,30.983913646751642,85.29253638576603
2019-09-20,277.48384822206134,144.2238620445853,30.678787138468756,84.61822045384933
2019-09-23,277.473214645227,144.62919478859092,30.678738448997255,84.56167227218093
2019-09-24,277.8783716351908,143.13324441032412,30.522887028405616,83.85794587650636
2019-09-25,278.1180024568917,144.15527263763838,30.18629667237648,83.11637603945296
2019-09-26,279.0977395506878,144.74106035954347,30.36855534118206,83.17754730768199
2019-09-27,281.3239940287873,146.94073945377056,30.979883094347965,84.22754991628476
2019-09-30,274.79351533256397,143.7295792847461,30.59977003622741,82.6768066506338
2019-10-01,272.17837980811606,142.77194249315272,30.619031440585985,83.0455577719342
2019-10-02,269.5989303413089,141.02315140582596,30.44306085546869,82.06501098857096
2019-10-03,266.31451887122824,139.4216536097147,30.236557808512835,81.12990461621195
2019-10-04,267.0884230020614,139.6671754941077,30.721018280626698,80.74756362903194
2019-10-07,265.4249400808123,138.68470995461968,30.747215051043728,79.2502604548721
2019-10-08,261.6183141360978,134.6633412060913,29.86208019433381,76.41507509155866
2019-10-09,260.5873552074861,134.62192717638018,29.66681228497047,76.47704569732083
2019-10-10,259.81137152817274,134.73928334217103,29.816401531782727,76.08716962727436
2019-10-11,259.4218360026189,135.40417119148074,30.064765020658893,75.57102690963565
2019-10-14,261.4652433457108,135.7063599050681,30.560005893863114,76.44984806556192
2019-10-15,262.4341672452206,136.42792196467624,30.673570474195138,77.26630825630633
2019-10-16,261.44081646767864,136.04412172538107,30.83075846556852,76.69670244633329
2019-10-17,259.72746519379047,134.0122544676578,30.076087409335997,74.57339792636569
2019-10-18,261.99364712064545,136.92072669524023,31.141376020302282,75.14006512810981
2019-10-21,264.2646967426767,139.54194898559848,31.61111017058557,76.5635586116278
2019-10-22,258.422483252362,136.2371766650352,30.51865409961879,74.79739120913555
2019-10-23,253.99264380041123,134.02119162831957,30.275135788017046,73.06344468262552
2019-10-24,250.84261726328296,130.33218005615495,29.371369417645525,70.86195065466444
2019-10-25,246.57118070431366,128.15653642449266,28.729949194800028,69.04033489500108
2019-10-28,245.12648976809803,128.1647685121747,28.876668388521175,68.89697128728616
2019-10-29,246.95503064989927,128.3278038291838,28.95134341620966,69.16726343804037
2019-10-30,245.74409184562592,127.96303993113882,28.652537999633243,69.20930549852743
2019-10-31,247.3885338978219,126.60150097910508,28.706331093496996,67.09725341907075
2019-11-01,245.7676746926647,126.47146643946688,28.575750065643998,66.20133789271006
2019-11-04,242.8385380618271,125.55827202275938,27.842473968729117,66.21220601431325
2019-11-05,242.78684462094026,124.59280960722081,27.494184741373864,65.27344849735344
2019-11-06,245.28427672605883,126.65943245576084,27.523941475985193,66.13426306812866
2019-11-07,242.9953118635506,126.33601752237142,27.088978054748512,66.68828638584182
2019-11-08,243.0036656760733,125.4243549886605,26.739668809313898,65.8821620762453
2019-11-11,239.61551523868218,123.49626666089428,26.010819103059852,63.759407510716784
2019-11-12,238.68445249489352,121.55953479693144,25.437784090861896,62.43059291784116
2019-11-13,236.43554651534714,121.77932857810087,25.469291247245884,62.52594010783243
2019-11-14,231.8162614972038,118.56326264533683,24.824501931922423,60.400402568025804
2019-11-15,234.31197436063334,119.13079458436921,24.907869196466308,60.51664366250592
2019-11-18,234.84567048602216,118.96742125755546,24.82408894812749,60.37343219512068
2019-11-19,232.99414101306616,118.25779926342813,24.71829736550855,59.93431899513393
2019-11-20,231.95520553417956,118.25158090505994,24.65359648460064,59.740801083097466
2019-11-21,232.32639351456766,119.75215130627944,24.650908038204744,60.76876043400315
2019-11-22,227.4859806793815,117.05452064871824,24.4196973779453,59.57434263364549
2019-11-25,228.02042867754164,116.9627135520758,24.419607598382875,59.45636320910414
2019-11-26,226.09041646829235,115.61960137336041,24.176806980953298,58.43322645278706
2019-11-27,224.12513188999722,113.49186729355793,23.81926984597729,57.66546902819833
2019-11-28,224.80721387253251,114.59193512558299,24.070679209515895,58.358213361707364
2019-11-29,225.67599158122968,115.04130559458402,24.056909281418125,59.61586420533202
2019-12-02,224.61494202558936,113.94576008858031,23.92581472328266,59.19854301398427
2019-12-03,221.1565082976613,112.73326723702404,23.622476495002786,57.981124819592424
2019-12-04,224.25013048649967,115.00865906564555,23.838308252886545,59.966601222628725
2019-12-05,226.02464626243616,116.05492355887206,24.428684136103936,60.60989524235611
2019-12-06,226.04577436606647,115.59089941675629,24.47199601201485,60.63590391979689
2019-12-09,226.1765484437989,115.098639365673,24.408280629190692,60.40005155327748
2019-12-10,222.8742273254465,112.12744114392454,23.896203316077234,57.73298879447953
2019-12-11,223.48597279374354,112.14865285533284,24.204283230050677,57.563228018475094
2019-12-12,225.2561960174092,112.89385541458395,24.410119541623537,58.320956566333386
2019-12-13,224.17016291582698,112.9833063408598,24.19404082278158,58.44015086105738
2019-12-16,226.62101282240602,114.88934925547751,25.059149713437925,59.067372868122355
2019-12-17,223.19657766757183,112.19472475181186,24.609949237934853,57.93629169082786
2019-12-18,223.54758142008643,111.60963255466002,24.671779840862744,57.16491280575915
2019-12-19,226.5979816527861,115.43363463820093,25.606151857425523,59.25814361832467
2019-12-20,225.42800546568608,113.45050240867917,25.036632313582917,57.85066383979363
2019-12-23,221.8508383751416,112.60717857959575,24.87826660037183,57.46668192085925
2019-12-24,221.16591740641144,112.09134129293764,24.987315282501815,57.19901243736669
2019-12-25,222.5924644262216,112.78984632343115,25.07925020433822,56.96492312840924
2019-12-26,217.74592992079178,109.79500076647615,24.398117112314857,54.884122671881855
2019-12-27,217.75050187905836,109.84111199851218,23.928760867785563,54.52546864068527
2019-12-30,218.8485118654987,110.75493028822795,23.879566912820394,55.04170567748101
2019-12-31,221.49160250553376,112.85337515665744,24.32676288336568,55.86967085127628
2020-01-01,220.00724681953352,112.3217313189897,24.245880904710667,55.84472513779809
2020-01-02,220.42724794437487,113.15830674673862,24.448258669087934,56.56678474269596
2020-01-03,222.70628729549085,113.93090033585459,24.23200679644081,57.70784839472686
2020-01-06,223.44737935684952,113.14171046047086,23.92769994593484,57.760552863991705
2020-01-07,222.83166363148354,112.42544003397666,24.090761185835657,56.96264700689135
2020-01-08,220.91506605542625,111.46910510505668,23.96156541251572,56.67237350255831
2020-01-09,223.30145710263525,113.00294502632525,24.420720761878936,57.35402305918932
2020-01-10,223.55232899069702,113.23219567639008,24.52395456539443,57.81634694078938
2020-01-13,225.05665847542147,114.14718640776884,24.551385630735307,58.331934546973784
2020-01-14,225.07786272435806,114.30534904348941,25.09617692279907,58.1724596834293
2020-01-15,226.25136394598547,115.77604767770144,25.4457895389682,59.9471355893982
2020-01-16,225.37641347542117,115.503968010101,25.19388558893299,59.62472756384497
2020-01-17,226.10658500283526,116.56227488522221,25.502348317902886,60.721128363302974
2020-01-20,225.9562965575472,116.23564100481617,26.08245279696229,60.759563421236656
2020-01-21,224.21274450256175,114.70722507309452,25.512883943351117,60.427357593922736
2020-01-22,223.3802794204085,114.31592955971679,25.407944153951885,60.55342139136069
2020-01-23,221.3369801388124,112.35481015648836,25.022317197275594,59.84184931363521
2020-01-24,222.2646533334411,112.3271789134356,25.19118896480735,59.54747095299516
2020-01-27,221.0451581955698,110.96153114399785,25.190004462779765,59.16121212371441
2020-01-28,222.65843178984096,112.78453345730446,26.28597781187989,59.29426722837195
2020-01-29,220.8929958320727,111.32896730827954,25.739218426359244,58.071066633192515
2020-01-30,220.23442801233972,110.10435948724992,25.544731087317214,57.524306719162055
2020-01-31,221.53017667865672,111.21192756364947,25.95587815384833,57.92530809741855
2020-02-03,227.01639243519833,114.56099265715827,26.32274981123847,59.25430655463419
2020-02-04,222.6717433659699,112.06185977790142,25.692004359483843,57.72008299161674
2020-02-05,227.90123328798916,115.49994983977524,26.697859114652456,59.08753122352935
2020-02-06,225.4266918153161,114.09185566755615,26.400400865436552,57.52085887883427
2020-02-07,225.05896390149303,113.89438190125861,26.303591233310165,57.06509178526713
2020-02-10,223.77846803373166,113.02953340698544,26.122127598913426,56.901594510727065
2020-02-11,226.63124894450107,114.48161985682518,26.373992140141667,57.876128252377136
2020-02-12,228.3004392884798,115.14213865647494,26.741796183009125,58.69749093019988
2020-02-13,231.76425905449153,118.4832395584255,27.312186894273623,60.340621799944095
2020-02-14,231.8893949584495,118.49006914401072,27.156012906215096,59.67105090140215
2020-02-17,232.22884887000126,118.1216610620691,27.106858485010495,59.17686308067016
2020-02-18,229.44566649336187,116.67420555079275,26.79399293451575,58.68214709171885
2020-02-19,235.30052438800595,120.32180017969883,27.802509223673603,60.058710266619364
2020-02-20,224.00844004117886,116.11584367267442,26.51214024662633,57.158186756154294
2020-02-21,217.32799048435243,113.15847290515009,25.823605908519287,55.827576755284426
2020-02-24,216.71797223911526,110.81387901744289,25.300137640516933,55.98065637729232
2020-02-25,210.94806357464785,108.03268695696023,24.191074340725823,54.567450996364514
2020-02-26,204.69642953125057,106.41631662536845,23.585866572407134,53.732713618116186
2020-02-27,201.93593333567017,104.19456275074836,23.057925003707506,51.379802174564
2020-02-28,197.76536583522366,103.18192951227783,22.653295777381263,51.12053726489732
2020-03-02,187.22331167472697,97.42006200357605,21.303726225816696,47.920785920840565
2020-03-03,185.42464560246145,96.20998635384733,21.230360378954146,46.80808238138088
2020-03-04,177.16724421198978,91.99859553774449,20.211296013357952,43.66500817082114
2020-03-05,173.29860511443377,91.60494899486122,20.209805138260982,42.05225486493223
2020-03-06,167.69911394014363,89.44797604042705,19.65403905371311,39.7727887289333
2020-03-09,166.1205728805789,88.21425491149452,19.909082092742693,39.88968918455732
2020-03-10,162.82479434646766,86.32721039996335,19.57315554753163,40.05433309375601
2020-03-11,159.87392176875096,84.6645668588027,19.191870996944157,40.00987886109588
2020-03-12,156.67062810673573,84.24831711150867,19.279271283036557,39.495312360958245
2020-03-13,156.297570147752,85.27564008017306,19.424226189433085,39.329656210719435
2020-03-16,151.28789801095022,82.90231109312509,18.19028379566131,38.18383190456394
2020-03-17,147.9851378638926,81.21246477816237,17.962504563502296,37.717659729253185
2020-03-18,146.21803721626677,81.4650072759771,18.083697989244623,37.687530224501806
2020-03-19,144.76732581626808,81.22578564461635,18.13898819755439,37.76263574059148
2020-03-20,142.036433888063,78.4397267743835,17.91918809531194,36.460564057327694
2020-03-23,138.6961907583575,77.56556315253145,17.771530292733253,36.27426315733725
2020-03-24,135.05372742111035,75.47774734852928,16.912294923645174,35.6539470181888
2020-03-25,135.3692511079941,76.16416902162311,16.923660853528308,35.52258714023618
2020-03-26,135.8260223752489,76.4478681968146,16.91598292822068,35.6877246254655
2020-03-27,140.2135332025352,79.7180593722212,17.84599296836255,37.47165115344883
2020-03-30,142.64427254145372,81.21643080076046,17.86174488276988,38.15510682319205
2020-03-31,144.02257368376283,81.62272047616992,17.94126410828713,38.19542050023384
2020-04-01,146.8208835508477,83.8271467745912,18.556401804987896,39.41449607214863
2020-04-02,147.0838603254145,84.0867326503508,18.41221410527864,38.87308025490957
2020-04-03,147.660625151391,84.62095463456343,18.741659241261587,39.591305953255514
2020-04-06,150.64567882187788,86.02873289257325,19.022510821695604,40.46891996958094
2020-04-07,155.37655951512352,89.96082193144689,20.130116919202067,42.1780107328933
2020-04-08,154.16892998377446,89.5833797728167,19.828159859440568,41.88281344074204
2020-04-09,154.30935625412593,90.56456747588378,19.971225985725976,41.49171100965699
2020-04-10,155.5381693767867,90.97240470678408,20.084714099648874,41.69285445215301
2020-04-13,155.3995522871328,91.3143997939655,19.870412542694552,41.6522454427888
2020-04-14,156.9563470684101,91.9900052683125,19.738403170545027,42.219779864119445
2020-04-15,159.31993071001114,93.53826730655845,19.728911250347913,43.19160706537677
2020-04-16,156.6955684850937,91.9280524218284,19.209156012894802,42.0360018635539
2020-04-17,156.25760897549713,91.5070646786363,19.0059879002377,42.03971748616302
2020-04-20,155.8135247861551,91.75480375454434,19.098536862444927,41.88529833699985
2020-04-21,154.6327588137466,89.99494122705919,18.784736949439218,41.02735835471453
2020-04-22,150.8621858373739,87.16189444998058,18.01785551919515,40.21065081937292
2020-04-23,148.30499846092337,84.67247483305897,17.6743307467411,39.50718312591877
2020-04-24,147.38313341278305,83.71466910856067,17.572048859318492,38.38332351579856
2020-04-27,144.62490056027187,81.75293219742952,17.390250477767335,37.345766028982744
2020-04-28,145.11113807925753,82.64118969531461,17.92399668768114,37.5481481652596
2020-04-29,145.4047034033039,83.77425447388532,17.907593044492305,38.302290122966326
2020-04-30,144.05370833112303,82.91568509362055,17.674034384091687,37.61703528029596
2020-05-01,142.77226113217034,82.19384851187826,17.67187484171941,37.2324788848956
2020-05-04,143.20221102362896,82.7589284836891,17.63469980250222,37.68785988604861
2020-05-05,144.85888718512336,85.23302610628146,18.097322730844024,38.59663857436438
2020-05-06,146.4510488253064,86.74034389123489,18.334877764446276,39.14288219433848
2020-05-07,147.67870276681253,87.1019019199745,18.35688658099334,39.37862988375818
2020-05-08,149.6865999311202,88.10922013240011,18.274768859090106,39.29400273910573
2020-05-11,147.89096473433483,86.15874222571301,17.839481644509554,38.10889866394662
2020-05-12,147.0420631906891,85.15464253147482,17.558584040425554,38.074145241792515
2020-05-13,148.47793701533962,86.10197929098092,17.689823131682527,38.383778643325726
2020-05-14,149.36075816819672,86.99280298269488,17.727185924298706,38.77982950145214
2020-05-15,146.2825579073986,85.02969586157016,17.426645334556717,37.78984191002149
2020-05-18,149.65751711334244,86.78659747379096,17.854362888061562,38.62566374843776
2020-05-19,149.81843093197804,86.8126465023941,17.88019835995334,38.898460723097195
2020-05-20,152.51425479130322,88.59127944925913,18.406649809129128,39.50752611427565
2020-05-21,154.18529431175872,89.25870519985222,18.752297190426457,40.53655746534891
2020-05-22,154.31295143239356,88.09625876532303,18.429298902290373,40.480657387566644
2020-05-25,155.62758827958598,89.08081796308922,18.819831291255586,41.09010705486359
2020-05-26,158.14075788421692,91.24602426010615,19.56607210063849,42.19250649571234
2020-05-27,160.12617379164993,92.36555376674562,19.714473687605153,43.30988332963223
2020-05-28,160.87465574443505,93.3155274186686,19.941692471820655,43.53290231319105
2020-05-29,161.25096901890402,94.3988266177837,20.271767873697403,43.40568945097836
2020-06-01,161.2140890183186,95.4218753350818,20.43965579757073,43.19792405478463
2020-06-02,165.07671225318106,98.45822635985947,21.104290798413817,44.45399598539104
2020-06-03,167.48518685512929,99.74860552691158,21.634412114269377,45.27389292334202
2020-06-04,168.32241004519528,100.3930141856569,21.745746623897926,45.93895479967977
2020-06-05,167.0479817500138,98.484140150819,21.45620340566455,45.347661984344896
2020-06-08,168.33203279439266,99.59009447659999,21.641401950485683,46.13239148938612
2020-06-09,168.61765219695423,99.45668844893099,21.556769496456244,46.82142091001183
2020-06-10,165.69899577449345,97.7667860521701,20.837674370286944,45.94028787296949
2020-06-11,165.2513908197603,96.16760650886101,20.582360451162074,45.146893739749146
2020-06-12,161.72171304014924,94.28778093588353,20.417741793210233,44.707614212740395
2020-06-15,162.74086094533212,94.97874730085078,20.83116760992744,45.632896732441466
2020-06-16,165.21117288079245,96.04514677127904,21.13206167075786,46.37104971376187
2020-06-17,162.21413255190015,94.3032399971374,21.163919058715322,45.70707280285224
2020-06-18,165.3122495462664,96.46822416281525,21.66077296969838,46.918696476955695
2020-06-19,164.15275169603487,95.08951973098857,21.601553973997813,46.774871427253004
2020-06-22,162.67774552200578,94.66442479418454,21.469602289585815,46.63164527024308
2020-06-23,163.89099074015712,96.05770902904871,21.806522866839277,47.80327132886449
2020-06-24,164.83118563584344,97.05286069134624,21.867375633918616,49.09138884313026
2020-06-25,166.0785802661697,98.31878004720754,21.831119786946033,49.39882438901528
2020-06-26,168.79909788792654,100.33339475169237,21.908150058071325,50.83360425229683
2020-06-29,168.13298189949543,100.7508710740471,21.966808862717425,51.05087312433333
2020-06-30,170.7730049728908,101.97075289147494,22.05831632101754,51.66699488834183
2020-07-01,172.76397922024842,102.45227216840934,21.848916755973047,52.33403548313573
2020-07-02,171.96675176078315,101.63492517654643,21.30215556758233,51.66053726877979
2020-07-03,172.3327591634977,102.46223257638417,21.31994173943384,52.70952117920369
2020-07-06,171.37892200744218,101.3503918808614,21.389610222716016,52.24984464269747
2020-07-07,170.68667329474422,100.75941909693704,21.529935526296743,52.53855319788046
2020-07-08,169.48762181138534,99.89771966336754,21.355433265678215,51.6870960135233
2020-07-09,169.75570805313322,100.0614317891412,21.620914963691927,52.26084346122195
2020-07-10,169.49770945104308,99.73037043026447,21.682970115773166,51.86421473916185
2020-07-13,171.0106559178555,100.67734252742537,21.706866205431673,51.99545782949662
2020-07-14,174.22470566999104,102.73287590640648,22.51826405921282,52.89167599817437
2020-07-15,175.18800986719546,104.93805508892747,22.76845684703928,53.13106198369885
2020-07-16,178.1561129422909,106.40529678242102,23.11428311515039,53.70859337892935
2020-07-17,179.09435498958922,106.38653680696272,23.087621264635143,53.948541296440695
2020-07-20,177.45047332572898,104.77754972767057,22.65834709015576,52.57296600833234
2020-07-21,176.99333208900862,104.52326131697804,22.516292529445614,52.327977015253985
2020-07-22,177.34523287058659,104.30703134123645,22.622907866263077,52.84105222339049
2020-07-23,176.80450437823816,104.23808533075754,22.550915934912744,52.92726757400598
2020-07-24,180.3700913163173,106.97951325065755,22.792662365426363,54.523517045013676
2020-07-27,183.3142821415104,108.81444549887856,23.42542316455385,55.209840919127664
2020-07-28,180.65146055544565,107.0712507472906,22.656829064690136,54.193776097680775
2020-07-29,183.71265274241233,107.82867087963653,22.58718293844534,54.280887572813235
2020-07-30,183.98731078263447,107.74186248633819,22.869659538291756,54.66243825143708
2020-07-31,185.43317307886116,108.7929062980781,23.188595301690334,54.839920225531806
2020-08-03,187.6589689768113,109.50069122184783,23.548379072422023,55.78997816883545
2020-08-04,188.52473253300442,109.93591267644385,23.73929654276776,54.8107714778689
2020-08-05,189.59086270256273,110.54835661262533,23.870881976172097,55.436990117409735
2020-08-06,189.84966099760928,109.90398397030518,23.712649086637704,55.20979282412015
2020-08-07,190.51818205393363,110.4384528530023,24.063923951124607,55.016304411687976
2020-08-10,191.3208371654265,111.85752020099157,23.981695620684782,55.741641238440415
2020-08-11,190.47598640192552,111.005691401691,23.59761108306405,55.25983049196816
2020-08-12,194.92520326669626,113.06190990633992,23.821248834347365,55.838326225231945
2020-08-13,199.22102744106132,115.56934797586456,24.382228188970927,56.971350754416335
2020-08-14,197.5354486199127,114.2513198389372,24.649646885776836,56.927767192866604
2020-08-17,196.06741494559637,113.71532180007566,24.330092586174327,55.84366924181303
2020-08-18,198.78634919815582,116.35534295773698,25.151161515769232,56.898521576340514
2020-08-19,198.85013917425397,116.92575492458819,25.361876570303465,56.96589851893639
2020-08-20,195.66515932170628,114.83266278565087,25.132851314584315,55.3976586347807
2020-08-21,197.52389865082594,116.30651027730894,25.646881354489615,56.489836347069854
2020-08-24,196.4085624436828,114.35315362403904,25.097160050771297,56.003973922293945
2020-08-25,195.6374399561482,113.31489833441434,24.453460487772524,56.28459334661525
2020-08-26,197.91502412824377,115.36834089589011,25.13427768707747,57.54209072656744
2020-08-27,197.80451469181634,115.15046876111805,24.989195446305146,58.62328896918304
2020-08-28,199.4960822230574,115.91875014930152,25.283386700988196,58.60314103593208
2020-08-31,203.37793676658447,117.99744301740152,25.895021802209317,60.22814480333166
2020-09-01,204.7195053360395,118.93853306330979,26.115466669452918,60.693451216022616
2020-09-02,203.83554853318398,117.98742870659335,26.262380104996023,60.177920182479355
2020-09-03,202.47478224697272,116.67599089323234,26.231326433191263,59.83896423350805
2020-09-04,204.21651664702193,117.61433783643326,26.601153665500995,60.0575747950025
2020-09-07,204.06711716867244,118.21208633662897,26.945447721244765,59.85211952378606
2020-09-08,202.54459652989178,117.25381505468677,27.14564969981941,58.477970842187936
2020-09-09,203.63475973604744,116.93403465755527,26.935396975023092,58.24748424364696
2020-09-10,203.11489091708106,116.1735778908879,26.76361842161465,57.658576437441695
2020-09-11,200.21684030913036,114.80907234416911,26.604795735383377,57.28348997980111
2020-09-14,197.18504419094168,113.0010873555221,26.3236910199484,55.892013730026704
2020-09-15,197.64223811126533,113.1950845801934,26.829354701056978,56.83802410633563
2020-09-16,194.37677121339806,112.78576616446537,26.45819708390461,56.893649863038235
2020-09-17,196.96276736779762,113.77091929329787,26.84409617814454,57.42803852808306
2020-09-18,198.64357311816042,115.03104458937501,27.45815990064947,58.104384394591435
2020-09-21,198.7048426016198,115.8463918198342,27.79390293841948,58.78761074594741
2020-09-22,197.64978874425697,114.35729335262364,27.29400664271436,57.80680069598439
2020-09-23,199.86123234066466,116.52120809087337,27.782539394166378,59.5229942193167
2020-09-24,203.43614596326046,119.07874136434748,28.2075535956301,61.59915094434078
2020-09-25,203.74561076423572,119.35664936251544,28.18738810435905,61.319944084780154
2020-09-28,200.82448317350148,117.83580198407964,27.597173828700228,61.91761255622414
