,Portfolio_Return
2021-03-16,0.005692110836871178
2021-03-17,0.019582031831889026
2021-03-18,-0.004125006700477274
2021-03-19,0.01180901359350159
2021-03-22,-0.004823945309237055
2021-03-23,-0.003989573841278361
2021-03-24,0.015287015901571808
2021-03-25,-0.009415131327229952
2021-03-26,-0.005098515616604106
2021-03-29,0.008764874916487433
2021-03-30,-0.009362385554031101
2021-03-31,-0.0014460974110390395
2021-04-01,0.0014990153461000495
2021-04-02,0.0011413984011790722
2021-04-05,-0.036928568798864775
2021-04-06,-0.000987902134441517
2021-04-07,0.020005856822592025
2021-04-08,-0.011696018794249932
2021-04-09,0.0032878158937193415
2021-04-12,0.005538331367489342
2021-04-13,-0.0009165484663722462
2021-04-14,-0.011007029037674549
2021-04-15,-0.0024753265008193933
2021-04-16,-0.0036480044808942093
2021-04-19,-0.008893515578216044
2021-04-20,-0.015282124035402935
2021-04-21,-0.011845554966372272
2021-04-22,-0.010389109013960611
2021-04-23,0.020834817774079355
2021-04-26,0.017348256823184697
2021-04-27,0.006907551848824223
2021-04-28,-0.01643760224018841
2021-04-29,-0.010285512857315963
2021-04-30,0.01540768072346505
2021-05-03,0.030337363574178492
2021-05-04,-0.0035067216137138154
2021-05-05,-0.009611551861260975
2021-05-06,-0.006060178713297389
2021-05-07,-0.001748010279203559
2021-05-10,0.0068640686397975085
2021-05-11,-0.02955936498515003
2021-05-12,0.0012857268381054865
2021-05-13,0.001666321643722323
2021-05-14,-0.009141285295259736
2021-05-17,-0.004510798905354188
2021-05-18,0.013141183979282307
2021-05-19,0.010225781596194583
2021-05-20,0.0025008950764980626
2021-05-21,-0.001472734067566108
2021-05-24,-0.012209453482810353
2021-05-25,0.01939345742784468
2021-05-26,-0.005522023771237592
2021-05-27,0.01983398945400925
2021-05-28,0.012975155004640141
2021-05-31,-0.0005621366983174617
2021-06-01,-0.003107243363557345
2021-06-02,0.0055136093900740755
2021-06-03,-0.010189681839198793
2021-06-04,-0.02357361246790603
2021-06-07,0.006173150468220533
2021-06-08,0.007928701481726428
2021-06-09,0.00742722048333073
2021-06-10,0.010491502979238818
2021-06-11,0.03300414355476615
2021-06-14,0.010011679899660064
2021-06-15,-0.006575787888739524
2021-06-16,-0.009968691875290512
2021-06-17,0.01055063322359461
2021-06-18,0.0023897882264495595
2021-06-21,-0.0043756020384034654
2021-06-22,-0.002467077193293447
2021-06-23,0.01233353756179956
2021-06-24,-0.003255304130484989
2021-06-25,-0.010560912747230353
2021-06-28,0.013983510891608254
2021-06-29,0.0015422749710072652
2021-06-30,-0.005470010841539318
2021-07-01,-0.00694434810495303
2021-07-02,0.0004928626081992009
2021-07-05,-0.005953621157220148
2021-07-06,-0.000502160822701283
2021-07-07,0.011449118294781407
2021-07-08,0.0013666833934072435
2021-07-09,0.01756078798080193
2021-07-12,0.005691670103597792
2021-07-13,0.007560477740813339
2021-07-14,-0.004143981018194342
2021-07-15,0.003234520714603828
2021-07-16,-0.0005432433995258423
2021-07-19,0.008933529704862709
2021-07-20,0.01736038976737668
2021-07-21,-0.016306043770969746
2021-07-22,0.0015233308662693625
2021-07-23,-0.008648978653003863
2021-07-26,0.004658249833248587
2021-07-27,0.012155219385370073
2021-07-28,0.005798883886988734
2021-07-29,0.0037874669688009793
2021-07-30,-0.0023671072792757503
2021-08-02,0.004407202140679621
2021-08-03,0.009124978448881235
2021-08-04,0.002448392063416146
2021-08-05,0.02376954636766483
2021-08-06,-0.0076740066130189175
2021-08-09,-0.009804142040646564
2021-08-10,0.008608757480956176
2021-08-11,-0.006935545411376036
2021-08-12,-0.003518074651465633
2021-08-13,0.02084523340910975
2021-08-16,-0.007219303890725276
2021-08-17,-0.0030180891292292925
2021-08-18,0.007802029222090834
2021-08-19,0.011141789085921578
2021-08-20,-0.003733082831755354
2021-08-23,0.005409942042562185
2021-08-24,-0.0017173036284952891
2021-08-25,-0.020725927250459988
2021-08-26,0.004904772059380139
2021-08-27,-0.0020716193901061134
2021-08-30,0.0014503528914544667
2021-08-31,0.011725208739543058
2021-09-01,-0.01863062030370881
2021-09-02,-0.0007895451248539921
2021-09-03,0.015314301068771288
2021-09-06,0.0017182469596841608
2021-09-07,-0.005417925792678383
2021-09-08,0.00882210055878517
2021-09-09,0.010524156864715585
2021-09-10,-0.026660347466179807
2021-09-13,-0.00601575105121375
2021-09-14,0.008628447666919488
2021-09-15,0.006509030264582284
2021-09-16,0.024510220730047744
2021-09-17,0.029370298357627327
2021-09-20,0.007968159606601917
2021-09-21,0.010971250850686691
2021-09-22,-0.010062447461719332
2021-09-23,0.015620483344789242
2021-09-24,-0.0030691553084785054
2021-09-27,-0.014191826487385076
2021-09-28,0.0022588538855916923
2021-09-29,0.013360783388165846
2021-09-30,0.008387666503315919
2021-10-01,0.021876951587588542
2021-10-04,0.008890614730368927
2021-10-05,-0.004039627418246554
2021-10-06,-0.013150590341457373
2021-10-07,-0.016169127391942182
2021-10-08,-0.007292617622295599
2021-10-11,0.009555851353112703
2021-10-12,-0.009842706172382311
2021-10-13,0.023733338859594545
2021-10-14,-0.0052140538335451285
2021-10-15,-0.016663570177192354
2021-10-18,0.003041270721750578
2021-10-19,-0.005953582310249999
2021-10-20,0.00013553678634267453
2021-10-21,0.016603626562243873
2021-10-22,-0.017305446185048583
2021-10-25,-0.02453325893622692
2021-10-26,0.01875172275839261
2021-10-27,-0.016346772545930723
2021-10-28,-0.025465237846790736
2021-10-29,-0.027002308985241155
2021-11-01,0.003885691795614052
2021-11-02,-0.007665067151432061
2021-11-03,-0.0015483866259264657
2021-11-04,0.007192863542868837
2021-11-05,-0.008467727068501876
2021-11-08,0.004287436966767343
2021-11-09,0.010240255526121247
2021-11-10,0.010042346611753121
2021-11-11,0.003515954554649114
2021-11-12,-0.0035557757090248564
2021-11-15,-0.013974973689915364
2021-11-16,0.005718621308022533
2021-11-17,0.0047491829743558115
2021-11-18,-0.03699195433266738
2021-11-19,-0.003470722870343604
2021-11-22,-0.007372358126315268
2021-11-23,0.01171060881035925
2021-11-24,0.009709322370531936
2021-11-25,0.01593564969652621
2021-11-26,-0.0010769763812553952
2021-11-29,-0.015968287351160508
2021-11-30,-0.005743965771011379
2021-12-01,0.0190115473648074
2021-12-02,-0.0021029196095420986
2021-12-03,-0.009688768693570658
2021-12-06,-0.012257582593476351
2021-12-07,0.008156577159922377
2021-12-08,0.015587304033246641
2021-12-09,-0.006749527534851193
2021-12-10,-0.0008722891970139004
2021-12-13,-0.0010886052513817013
2021-12-14,-0.009240922205661013
2021-12-15,-0.0008974764093270165
2021-12-16,0.00645422937240413
2021-12-17,-0.0074954261776871076
2021-12-20,-0.006322877425805329
2021-12-21,0.026207872513257915
2021-12-22,-0.007399402072398767
2021-12-23,-0.007677261614850529
2021-12-24,-0.0008450934906381093
2021-12-27,-0.004759512921433287
2021-12-28,0.01757248879032175
2021-12-29,0.026539793835876256
2021-12-30,-0.003694614930095008
2021-12-31,0.020843365720654386
2022-01-03,-0.023606044813839547
2022-01-04,0.0163978665578964
2022-01-05,0.00036379546674837886
2022-01-06,-0.008043478569368023
2022-01-07,-0.021194314682445394
2022-01-10,0.010029416622702545
2022-01-11,0.013431469880734829
2022-01-12,-0.011975284582438983
2022-01-13,0.007542967442695144
2022-01-14,-0.014619422384530642
2022-01-17,0.0027488507816644547
2022-01-18,0.005446548292286122
2022-01-19,-0.00946985157664284
2022-01-20,0.002992817506769848
2022-01-21,-0.01633693278318585
2022-01-24,-0.009584505954874681
2022-01-25,0.0037537801998954717
2022-01-26,-0.014017479736503764
2022-01-27,-0.01057738416062708
2022-01-28,0.00963943924104598
2022-01-31,0.005278352817835089
2022-02-01,-0.005039186363189143
2022-02-02,0.012769780268815313
2022-02-03,0.020963580740933026
2022-02-04,-0.006883811896848843
2022-02-07,0.014559768262530552
2022-02-08,0.003912058280748235
2022-02-09,-0.001180500035003914
2022-02-10,0.008242489000552923
2022-02-11,-0.0017984776641166355
2022-02-14,-0.001583919423873122
2022-02-15,-0.011637418079605309
2022-02-16,0.02486192943883765
2022-02-17,0.006724632975698756
2022-02-18,0.002087105151527261
2022-02-21,0.0037509153328026293
2022-02-22,0.019432884391503577
2022-02-23,0.002747867387041051
2022-02-24,-0.0027775069638196837
2022-02-25,-0.002975372320561072
2022-02-28,-0.016257654552120467
2022-03-01,-0.009219187330954741
2022-03-02,0.00730471921869511
2022-03-03,-0.024526167316490533
2022-03-04,-0.015710563561626083
2022-03-07,-0.012391872830701967
2022-03-08,-0.013197139004176545
2022-03-09,-0.017464218259281884
2022-03-10,-0.0065068332664031826
2022-03-11,0.010477839259216843
2022-03-14,-0.011475699287750994
2022-03-15,-0.001040128850822871
2022-03-16,-0.0068383056100560675
2022-03-17,-0.00778450528926327
2022-03-18,0.0037084604882380223
2022-03-21,-0.010226311892758215
2022-03-22,-0.005770271079301692
2022-03-23,0.012659706519746938
2022-03-24,0.012355122751465055
2022-03-25,-0.0031033413650495886
2022-03-28,-0.0066891570863380455
2022-03-29,-0.02244123740844176
2022-03-30,0.012543903519211518
2022-03-31,-0.014526015549099004
2022-04-01,0.014967606940149012
2022-04-04,8.685359988251374e-05
2022-04-05,0.0026903968422957096
2022-04-06,-0.010296819232198851
2022-04-07,0.005445234240850744
2022-04-08,-0.0038605708964084278
2022-04-11,-0.01637100552043805
2022-04-12,-0.01151912774174332
2022-04-13,0.0004928610546035038
2022-04-14,-0.019862848357816095
2022-04-15,0.0005611335067495331
2022-04-18,-0.021586886841039547
2022-04-19,-0.010929332120587025
2022-04-20,0.01780204175112579
2022-04-21,-0.01311526141141902
2022-04-22,0.00577924943073555
2022-04-25,-0.00658078982184387
2022-04-26,-0.0141450540534615
2022-04-27,0.0002057333405557817
2022-04-28,0.017445639609612377
2022-04-29,-0.011532888590702
2022-05-02,-0.006253187319395602
2022-05-03,-0.01550471678338241
2022-05-04,0.0037009976469235682
2022-05-05,-0.009227702588922504
2022-05-06,-0.0009929147824580663
2022-05-09,-0.002893282865069103
2022-05-10,-0.0027828224321995603
2022-05-11,0.014190861042624523
2022-05-12,-0.003103797186932666
2022-05-13,0.012154682289983463
2022-05-16,-0.01135835050466265
2022-05-17,0.008536768123382516
2022-05-18,-0.02514746381296145
2022-05-19,0.00813606366385101
2022-05-20,-0.00808483323450275
2022-05-23,0.0023507905442248095
2022-05-24,-0.008088424672004832
2022-05-25,0.014772203139015406
2022-05-26,-0.005323587512761435
2022-05-27,-0.0021667578195688287
2022-05-30,-0.023670877246639955
2022-05-31,0.005144274402921073
2022-06-01,0.015345702980482863
2022-06-02,-0.004422928897129562
2022-06-03,-0.012067972569662123
2022-06-06,-0.005369464790059215
2022-06-07,0.00021563358213922247
2022-06-08,0.0026418219815855753
2022-06-09,-0.008175268558121973
2022-06-10,-0.004385403608175494
2022-06-13,0.007669107612436442
2022-06-14,0.008302080917556295
2022-06-15,0.023475976524590353
2022-06-16,0.006677746640664552
2022-06-17,-0.0044004212448171985
2022-06-20,0.02143655315217037
2022-06-21,0.00312079581364164
2022-06-22,0.008084527095473842
2022-06-23,-0.0036831004920750217
2022-06-24,0.012077523709744511
2022-06-27,0.012224656961656729
2022-06-28,-0.007164058332145898
2022-06-29,-0.01494317374112622
2022-06-30,-0.009653470420972084
2022-07-01,0.005057755505923814
2022-07-04,0.0045338091596152765
2022-07-05,0.010857508276295289
2022-07-06,0.0054408913171080445
2022-07-07,0.008146363119718532
2022-07-08,-0.011116187359562473
2022-07-11,0.0008943045502489293
2022-07-12,0.012894113018778196
2022-07-13,0.01858341117984094
2022-07-14,-0.010866039605680108
2022-07-15,0.01111877742627235
2022-07-18,-0.002133114927133262
2022-07-19,-0.0053518704184020655
2022-07-20,-0.00035355791926772314
2022-07-21,0.02031585678743725
2022-07-22,-0.015465290298172583
2022-07-25,0.005704873456423058
2022-07-26,0.00185911997679263
2022-07-27,-0.017683908708796617
2022-07-28,-0.020877724718884372
2022-07-29,-0.02410458925630056
2022-08-01,0.0008482979529319751
2022-08-02,0.010114505194547133
2022-08-03,-0.0006858267158677424
2022-08-04,0.009086002573919732
2022-08-05,-0.01786928759479654
2022-08-08,-0.007872357811773445
2022-08-09,0.008241954989728451
2022-08-10,0.014747609229597338
2022-08-11,-0.011502877517827024
2022-08-12,-0.0014672417241095759
2022-08-15,-0.007485405137985934
2022-08-16,-0.008157020484406178
2022-08-17,0.01327411559665601
2022-08-18,-0.00012411464696252667
2022-08-19,0.011710910374496489
2022-08-22,0.002160554518410744
2022-08-23,-0.004991188617464036
2022-08-24,-0.004989937208084517
2022-08-25,0.011296780221284346
2022-08-26,0.0022663528043274516
2022-08-29,-0.016049831076801108
2022-08-30,-0.011012359087776293
2022-08-31,0.009433024204956716
2022-09-01,-0.002056330053848736
2022-09-02,-0.009686419300097473
2022-09-05,0.00946979280668569
2022-09-06,6.637340342497729e-05
2022-09-07,0.001794875989629693
2022-09-08,-0.004887393983957769
2022-09-09,0.007946415458367042
2022-09-12,0.005824444049182583
2022-09-13,-0.0035100683883677584
2022-09-14,0.0021483346557942184
2022-09-15,0.01339559148217082
2022-09-16,0.01308971886531644
2022-09-19,0.0010700394937399832
2022-09-20,0.013716071159749876
2022-09-21,0.004956904594522759
2022-09-22,0.023368427210777712
2022-09-23,0.00926508325584468
2022-09-26,0.00027022439927349286
2022-09-27,-0.007675809445123723
2022-09-28,-0.00754471382469684
2022-09-29,0.005164974674290848
2022-09-30,0.006871139787467594
2022-10-03,0.008392278890490993
2022-10-04,-0.0011857356976104827
2022-10-05,0.010956142563856243
2022-10-06,-0.014704139363891136
2022-10-07,-0.007385878744095277
2022-10-10,0.006675088825844586
2022-10-11,-0.011442430758050444
2022-10-12,-0.009978809958802973
2022-10-13,-0.029175004307935792
2022-10-14,-0.01722509330634028
2022-10-17,0.003617356382051999
2022-10-18,0.01205239869671687
2022-10-19,-0.01587648335903156
2022-10-20,0.009669698199337986
2022-10-21,0.010420813762516763
2022-10-24,0.004332093872293358
2022-10-25,-0.009287029906525664
2022-10-26,-0.010152328905698033
2022-10-27,-0.003025565898080445
2022-10-28,-0.015063263291753922
2022-10-31,-0.010623208491525118
2022-11-01,0.0008167666575348136
2022-11-02,-0.023509803450933835
2022-11-03,-0.00930822882958802
2022-11-04,0.00126422271926065
2022-11-07,-0.0064063549143950245
2022-11-08,0.002371364033011453
2022-11-09,-0.004611421536564999
2022-11-10,-0.012165392964787951
2022-11-11,-0.004182982151412134
2022-11-14,-0.01102248205295794
2022-11-15,-0.0015819983747460023
2022-11-16,-0.020460355397461227
2022-11-17,0.009841089703955022
2022-11-18,-0.020806859964005515
2022-11-21,0.007055872056975417
2022-11-22,-0.003610330739310551
2022-11-23,0.005057293282808962
2022-11-24,0.0023856885035549915
2022-11-25,0.010789354883223912
2022-11-28,0.005965803817197103
2022-11-29,0.006073474500929935
2022-11-30,0.010846322630861514
2022-12-01,0.007403999040452129
2022-12-02,0.011492471972927625
2022-12-05,0.008270975763053575
2022-12-06,-0.001214427825801185
2022-12-07,0.02856672023104117
2022-12-08,-0.0013712835607170106
2022-12-09,-0.01078834193283378
2022-12-12,-0.007886729042542522
2022-12-13,0.002419603067209169
2022-12-14,-0.019581029447907017
2022-12-15,-0.016693511330321355
2022-12-16,-0.009769215988660972
2022-12-19,0.0001911381587128761
2022-12-20,-0.012360280251612822
2022-12-21,0.013579091519561307
2022-12-22,-0.013014022913415397
2022-12-23,0.01486575706450364
2022-12-26,-0.00401625657646885
2022-12-27,-0.0024430171553946538
2022-12-28,-0.02633457962069065
2022-12-29,-0.0039054616143866417
2022-12-30,0.021802010463838464
2023-01-02,-0.00736387576408192
2023-01-03,0.01065830911262119
2023-01-04,-0.015704918411389015
2023-01-05,-0.008752353373009667
2023-01-06,-0.013552345917507638
2023-01-09,-0.012191619512321289
2023-01-10,4.358055085260782e-05
2023-01-11,0.01933536161839528
2023-01-12,0.00850938081920999
2023-01-13,0.00925279649814851
2023-01-16,-0.008578484799539607
2023-01-17,0.0029923656359651966
2023-01-18,0.0004417600495346379
2023-01-19,0.008082842187742615
2023-01-20,0.0063847291663794116
2023-01-23,0.0019539763090612454
2023-01-24,0.0196089604157399
2023-01-25,0.01593315913214415
2023-01-26,-0.025851007781380324
2023-01-27,-0.006414413866229733
2023-01-30,0.022188030887539494
2023-01-31,-0.009783783816167662
2023-02-01,0.0008772249535319908
2023-02-02,0.0008944910535834364
2023-02-03,-0.005958894526092705
2023-02-06,0.0060849056959451295
2023-02-07,-0.01219854405385095
2023-02-08,-0.013071588436184901
2023-02-09,-0.00283210800723354
2023-02-10,-0.011446174968237495
2023-02-13,-0.0030291271459146627
2023-02-14,0.012747506512908959
2023-02-15,-0.0015764648258075422
2023-02-16,0.005585560973539188
2023-02-17,0.012838696108544217
2023-02-20,0.001940311790385201
2023-02-21,0.020839714985093273
2023-02-22,-0.0073961708522272285
2023-02-23,-0.01247427412314688
2023-02-24,-0.007290198658246385
2023-02-27,0.010450518349494736
2023-02-28,-0.0009454650544726196
2023-03-01,0.008039788594886252
2023-03-02,-0.002142956566171959
2023-03-03,-0.004013473927971717
2023-03-06,-0.010160639783315694
2023-03-07,-0.0022422621244231004
2023-03-08,-0.011399472720512551
2023-03-09,-0.006236997570608799
2023-03-10,0.0015609171274799864
2023-03-13,6.016615410061574e-05
2023-03-14,-0.004151704911329121
2023-03-15,-0.005704991115139778
2023-03-16,-0.007515720846071116
2023-03-17,0.01367125327506341
2023-03-20,0.0026177737938706354
2023-03-21,-0.006467665046232772
2023-03-22,0.024362467733834266
2023-03-23,-0.0052687631321897705
2023-03-24,-0.00027769063366639814
2023-03-27,0.0003029058541721189
2023-03-28,-0.001201147747752904
2023-03-29,0.019732347418296818
2023-03-30,0.007904167215026965
2023-03-31,0.01923524749259323
2023-04-03,0.008302468324643781
2023-04-04,0.004453519973180986
2023-04-05,-0.013979068665618518
2023-04-06,0.0019466032651847386
2023-04-07,-0.01866961049578947
2023-04-10,0.005510545670701851
2023-04-11,0.00216535270614142
2023-04-12,-0.008944889199759132
2023-04-13,-0.012893702305142698
2023-04-14,-0.014213340333849567
2023-04-17,-0.019038485320397584
2023-04-18,-0.005318109864928211
2023-04-19,0.000955826075843531
2023-04-20,-0.0010955147924541393
2023-04-21,-0.00996366562977474
2023-04-24,-0.00265421259908867
2023-04-25,0.00023134537178478985
2023-04-26,-0.0022304711466473045
2023-04-27,0.0018967800538434712
2023-04-28,0.0025031055203555675
2023-05-01,0.017484199649935986
2023-05-02,0.0027479903262545772
2023-05-03,0.018332736882678877
2023-05-04,0.005005116977775229
2023-05-05,-0.013040281807302382
2023-05-08,0.011378148185341217
2023-05-09,-0.014081010570380139
2023-05-10,-0.0066266171390479385
2023-05-11,0.02982083685981844
2023-05-12,0.00698365796786973
2023-05-15,0.009689165110834239
2023-05-16,0.0041275496271520355
2023-05-17,0.002865170800322059
2023-05-18,0.021307443263813536
2023-05-19,-0.015682187425185713
2023-05-22,-0.003597359464818857
2023-05-23,0.005117780442036664
2023-05-24,0.014706158343146465
2023-05-25,-7.265999982719498e-05
2023-05-26,0.001081874714252007
2023-05-29,-0.005631389459952679
2023-05-30,0.006143359811134712
2023-05-31,0.022939791693423583
2023-06-01,0.015125178289429721
2023-06-02,0.010344468614872405
2023-06-05,-0.0055105351584097875
2023-06-06,-0.011070372781941703
2023-06-07,-0.003642092084584847
2023-06-08,0.0008206465723076055
2023-06-09,-0.0035461099536555087
2023-06-12,0.009930149484527393
2023-06-13,-0.006345495205948452
2023-06-14,-5.931197380100656e-05
2023-06-15,0.015261816086176076
2023-06-16,-0.00612220904499315
2023-06-19,-0.0007471589827281224
2023-06-20,-0.009591442454271128
2023-06-21,-0.014046330229764198
2023-06-22,0.006308614464028874
2023-06-23,-0.014275544412436158
2023-06-26,0.008679924498749866
2023-06-27,0.0022282866431077826
2023-06-28,0.020464868987628032
2023-06-29,-0.004054607906041657
2023-06-30,0.00463269401579869
2023-07-03,-0.029905898167732797
2023-07-04,-0.013140516674925577
2023-07-05,-0.01739160470166881
2023-07-06,-0.005743429941329994
2023-07-07,-0.006294305635483323
2023-07-10,-0.009052213654056592
2023-07-11,-0.023218996336581196
2023-07-12,-0.016773567435579808
2023-07-13,0.005857733244675614
2023-07-14,-0.0032925322284940817
2023-07-17,0.012549816330540432
2023-07-18,-0.014189828370119232
2023-07-19,0.01877038159964356
2023-07-20,0.008554301552557578
2023-07-21,0.008932382020364997
2023-07-24,-0.01966510498890514
2023-07-25,0.0011508099227521646
2023-07-26,-0.0038133303374722123
2023-07-27,0.004774751639626314
2023-07-28,0.0011494186233498116
2023-07-31,-0.012047723167257019
2023-08-01,0.010278394696235458
2023-08-02,-0.014166088796082998
2023-08-03,-0.026641070537651773
2023-08-04,0.0026971964272421538
2023-08-07,-0.00047327030336250886
2023-08-08,0.022937515930122655
2023-08-09,0.005634672047675298
2023-08-10,0.0067871066247296025
2023-08-11,-0.0007351970217493868
2023-08-14,-0.0028757693471860644
2023-08-15,-0.020161494877770893
2023-08-16,0.0004947924200599418
2023-08-17,0.018091816922039438
2023-08-18,0.011382318242353208
2023-08-21,0.004664926905252632
2023-08-22,-0.01744864390423826
2023-08-23,0.0037349769082497446
2023-08-24,-0.00532688138502219
2023-08-25,-0.010195687649725338
2023-08-28,-0.011524169117337842
2023-08-29,0.0029061271472840254
2023-08-30,0.019557254185253684
2023-08-31,0.025583766404572054
2023-09-01,-0.013420171310359616
2023-09-04,0.003476076428375481
2023-09-05,-0.0026774532681377292
2023-09-06,-0.0018865261274564394
2023-09-07,-0.013706295264392205
2023-09-08,-0.00632609441664404
2023-09-11,0.00479915613440365
2023-09-12,0.010624836359275807
2023-09-13,0.002504160181791275
2023-09-14,-0.023146945418906013
2023-09-15,-0.017576938029693488
2023-09-18,0.0007425927352608945
2023-09-19,0.00022166069689712642
2023-09-20,0.01568546626353905
2023-09-21,0.01323216505883596
2023-09-22,0.008583114745111798
2023-09-25,0.003278093754085503
2023-09-26,-0.006893856790420584
2023-09-27,0.0030652300819812993
2023-09-28,0.005259907328129237
2023-09-29,0.0009382161535146448
2023-10-02,0.0048974773978359915
2023-10-03,-0.008492311093449365
2023-10-04,0.017581355433624803
2023-10-05,0.023412075696452095
2023-10-06,0.0057813782325946165
2023-10-09,0.0024982296676092754
2023-10-10,0.01569755458913131
2023-10-11,0.005342411144133188
2023-10-12,-0.026808139835939035
2023-10-13,0.0032983771521013917
2023-10-16,0.0028534891704171585
2023-10-17,0.019270983527757996
2023-10-18,0.008349948161397218
2023-10-19,-0.0009277531024434693
2023-10-20,-0.01579768221955704
2023-10-23,0.019864572592948996
2023-10-24,-0.004753961405676655
2023-10-25,-0.0014673875127548803
2023-10-26,0.01741603199778388
2023-10-27,0.006692150152430916
2023-10-30,0.014500514238733194
2023-10-31,-0.008411079649474065
2023-11-01,-0.0035764121926313594
2023-11-02,0.00823924031838842
2023-11-03,0.008461975276252441
2023-11-06,-0.0036428709243014053
2023-11-07,0.004495651459885614
2023-11-08,0.011428110297819805
2023-11-09,0.01748783458075525
2023-11-10,0.015574029913289886
2023-11-13,0.019325088155009357
2023-11-14,0.014639391849124309
2023-11-15,0.0030020582877121425
2023-11-16,0.02416483990017734
2023-11-17,-0.008192768559611157
2023-11-20,-0.008061505348572902
2023-11-21,-0.02095649964153809
2023-11-22,0.008086918579837829
2023-11-23,-0.02446816254635974
2023-11-24,0.007300505551699444
2023-11-27,0.004079699941922532
2023-11-28,-0.0036375864981662343
2023-11-29,0.014431548393316599
2023-11-30,-0.023389405176306544
2023-12-01,0.0025143033397285342
2023-12-04,0.007296084632918865
2023-12-05,-0.009403481803613604
2023-12-06,0.013354482615507465
2023-12-07,0.02215452542786842
2023-12-08,-0.0036146444747619864
2023-12-11,0.020236199770518163
2023-12-12,0.007002621310990955
2023-12-13,-0.018340555730616836
2023-12-14,0.008072813254643619
2023-12-15,-0.006331287293007453
2023-12-18,0.011168515195426845
2023-12-19,0.0027746807405128306
2023-12-20,0.007705101545074917
2023-12-21,0.009180897626396638
2023-12-22,-0.01614170785471736
2023-12-25,-0.018957802602285693
2023-12-26,0.0053761402427105285
2023-12-27,0.0030696652997380808
2023-12-28,-0.01271050237372036
2023-12-29,-0.01971721695174637
2024-01-01,0.002963891317274319
2024-01-02,-0.008859962604464203
2024-01-03,-0.001063159683007834
2024-01-04,0.008763736588464193
2024-01-05,0.007240350958893825
2024-01-08,-0.00397306561591209
2024-01-09,-0.005750288064659686
2024-01-10,-0.03918502171210809
2024-01-11,0.005986379438630777
2024-01-12,0.0055455584907442255
2024-01-15,-0.0024672909065567928
2024-01-16,0.0010253614786073515
2024-01-17,0.004595542033572827
2024-01-18,-0.00995380187165432
2024-01-19,-0.017784462257940746
2024-01-22,-0.010326014993552622
2024-01-23,-0.008422859651995419
2024-01-24,-0.00016875091306247422
2024-01-25,0.004789343925915052
2024-01-26,0.01673495352112437
2024-01-29,-0.010826114975620662
2024-01-30,0.020691814246631638
2024-01-31,-0.01335129505187276
2024-02-01,0.00411832567631327
2024-02-02,0.018885670230501146
2024-02-05,-0.0010374363334151944
2024-02-06,0.020753892768863247
2024-02-07,0.0025827808692378365
2024-02-08,0.015622284714744706
2024-02-09,-0.008224544505000408
2024-02-12,0.016378544836288363
2024-02-13,-0.011233158059923722
2024-02-14,-0.0009604472011994438
2024-02-15,-0.011505267492527766
2024-02-16,-0.013005014663473957
2024-02-19,0.01379339818954998
2024-02-20,0.012273232743395686
2024-02-21,-0.005729012477177939
2024-02-22,-0.006532104434079536
2024-02-23,0.0093852270811485
2024-02-26,-0.004275025390135353
2024-02-27,0.003007457368500066
2024-02-28,0.009318474373446592
2024-02-29,0.005643662548795657
2024-03-01,-0.008122576792118025
2024-03-04,-0.005744675418617295
2024-03-05,0.01485903182144596
2024-03-06,-0.004319794074557244
2024-03-07,-0.012161632818209795
2024-03-08,0.026712980857314345
2024-03-11,0.0019426205837732116
2024-03-12,0.006345694900889456
2024-03-13,0.010743461940858809
2024-03-14,-0.014858515776420637
2024-03-15,0.008475778502049927
2024-03-18,-0.0004984176367681235
2024-03-19,0.027477292146561683
2024-03-20,0.003758654330626709
2024-03-21,0.009057512434443922
2024-03-22,-0.012113428474717438
2024-03-25,0.011475762616566973
2024-03-26,0.014354118489797642
2024-03-27,0.01599354213116338
2024-03-28,-0.0031170518714664754
2024-03-29,-0.003075421520178829
2024-04-01,-0.014836194492976258
2024-04-02,-0.009606761097805458
2024-04-03,0.02254196144878863
2024-04-04,0.008356323198058558
2024-04-05,0.002600348411441135
2024-04-08,-0.0031971830085791818
2024-04-09,0.005487350069641742
2024-04-10,0.018205843489576594
2024-04-11,0.005749641646109346
2024-04-12,-0.011296517996815778
2024-04-15,0.0052764956334615705
2024-04-16,0.002562186222409421
2024-04-17,-0.0020297180284246825
2024-04-18,0.006592755812978682
2024-04-19,-0.025876617396926614
2024-04-22,-0.008902279778174647
2024-04-23,0.005094710215556095
2024-04-24,0.008393653818508581
2024-04-25,0.02128468399632945
2024-04-26,-0.0036623204503610867
2024-04-29,0.007214736403380209
2024-04-30,-0.0009902814252719127
2024-05-01,-0.003008694803286612
2024-05-02,-0.0032758791314971038
2024-05-03,-0.008442360840759774
2024-05-06,0.014492908514714188
2024-05-07,-0.008555897568496439
2024-05-08,0.01133412333443019
2024-05-09,0.012053067280493875
2024-05-10,0.010828313812444847
2024-05-13,-0.027452997211473117
2024-05-14,-0.010948197628331284
2024-05-15,-0.0055255271891940065
2024-05-16,-0.015294986967467346
2024-05-17,0.0025229512734278245
2024-05-20,0.006223081661266205
2024-05-21,-0.0056403338683316704
2024-05-22,0.003183424694720333
2024-05-23,0.016179419364296933
2024-05-24,0.0032776671681095616
2024-05-27,-0.022561076161061133
2024-05-28,0.0021133695385289063
2024-05-29,0.0015000908107623777
