,AAPL,MSFT,GOOG,AMZN,NVDA,JPM,XOM,TLT,SPY
2019-04-25,43.83855860477754,83.81688890347274,46.365373658990414,53.92193908399862,16.252573038233756,88.15117876254735,77.0615213411596,71.5699412775787,246.77490615302958
2019-04-26,44.904062643998074,84.57113603994013,47.88493861821189,55.389362843526435,16.458983966041774,88.3731869090111,78.21184709788497,71.99567443139304,250.06634656149663
2019-04-29,44.978635445404976,85.41173955016943,48.258888684063145,54.86676334288055,16.304038258304242,88.8036069079608,79.7387896102741,72.90541424798562,250.85940480023916
2019-04-30,45.24582421908952,86.49582975583638,48.341133324958676,55.12609668587975,16.233864315721142,87.64088096250725,76.82791595549755,72.9813100817633,250.9010652798937
2019-05-01,45.721155273172855,87.36007324357816,49.03864508065921,55.69933906393007,16.616573568554507,87.21066140052544,77.14514325293665,73.3137076526937,252.29947558177324
2019-05-02,45.802870324057224,86.86361892688672,48.60453577263577,54.660468799076696,16.84406909137558,88.23761410459066,78.03309317163796,74.60240600434093,252.0601882378541
2019-05-03,48.29217747364828,89.81357881834383,50.323594262014836,56.40300589935048,17.924494791841223,90.58933257717209,79.27027676819398,75.28642944255142,259.2325715957464
2019-05-06,48.564735125432435,89.24343793849113,50.41990478963808,56.28580341736322,17.72122717018664,89.78344420059415,81.84388127123326,75.1421354044632,260.03464556357216
2019-05-07,48.00903542256323,88.52712494736272,50.34577474053984,56.33289074403722,17.78622770461602,88.81391695374491,81.71261050826234,74.69963213379785,258.9962036539793
2019-05-08,47.27383230618458,86.44356847380128,50.03860401821236,56.01353886085874,17.734445590774868,88.39541646154397,82.1873068118454,73.77574759518583,257.7697676481397
2019-05-09,47.462791298749664,87.30887014908525,50.59292408625149,55.791403470462846,17.408762001231207,87.86077669802482,82.73705183940943,74.12827423416726,257.9537280469662
2019-05-10,46.68288506729203,85.65030658061669,49.625946394287105,53.88723051180382,16.440096099878023,86.37902609875479,82.11064149345613,73.61220834832473,253.59498545763392
2019-05-13,47.59526156073622,85.52022541750608,49.67985733274362,54.8059155492862,16.525563664624855,86.1047341321849,83.39893296138484,73.38208945644956,255.35393454158992
2019-05-14,47.99693007078817,85.68747570386537,50.08957362784354,55.321646681327145,16.986900708456737,85.72560648138536,83.32056679360683,73.32841362979914,256.31510717034854
2019-05-15,47.17092952118364,85.70997764139344,51.057335770599664,54.228373068961524,17.155290714918536,87.84911955199824,85.18777243692101,74.22666312947396,257.12483450544556
2019-05-16,45.829710167827066,82.30212974599252,49.6433701557721,52.17654128905897,16.045245152510223,86.8003630731136,85.14836863658122,73.67383021399232,251.7964406267529
2019-05-17,47.090239456326046,82.82704058331092,50.6062345899251,52.65175393723505,16.565361423370174,88.63152542590596,86.98446508169508,74.0546286604974,255.8197262682254
2019-05-20,48.05634877695993,83.17784280539838,51.10667170088768,53.325335717972216,16.9928395767403,89.46378787040383,86.50056657684789,73.10440279542074,258.27672594866635
2019-05-21,48.25582249771859,84.51274604719643,51.625127853460036,52.940598819191656,17.464990949269353,89.27634722735465,86.88685226018602,72.63207698411823,259.7187442581528
2019-05-22,47.55186007615691,83.3820717102712,51.097789105277776,51.601376839868905,16.68683637047892,90.6396338345755,86.73355625668461,72.98977298572692,258.0671667960984
2019-05-23,47.560722283898734,83.11329641470614,50.54089674288603,52.049688969010205,16.559839921796527,90.3734572111087,86.15518832032555,71.8613025875164,257.9156529024821
2019-05-24,48.40849746382091,82.12810489631578,49.94999776686828,51.5719905544933,17.022686296401087,91.28792815160415,85.87820955374825,72.7269607357205,257.86763956796796
2019-05-27,49.31237431576026,81.90217862707621,50.65538139176886,51.72281784813016,16.502280540637457,91.474266759606,86.46475735581926,72.33585480031003,259.31426248862255
2019-05-28,49.72895385064681,81.98158358135505,50.822894720560676,51.64822206824497,16.326036757074554,91.56477783668194,87.10657879624115,73.61425082787713,258.6575233692534
2019-05-29,50.62844422913797,85.86807260940219,52.7748076453488,53.7428063964468,17.376546756209624,91.45180598318615,86.84350045278293,72.95113628399538,264.02921709454756
2019-05-30,50.5171054638674,85.89474771785599,53.38391664408487,54.507250612849184,17.438268788708882,90.80524578070174,87.90944960469633,73.41684279596141,264.6550902648043
2019-05-31,50.2821756435291,85.80729660668314,53.74815390790317,55.171149745509354,17.579310357286555,91.50099530551333,88.23711976169268,72.98225607444013,265.86735837307475
2019-06-03,50.34291595454784,85.86079348078354,52.673789719018835,54.55823375451215,17.46869411282245,91.01234016167069,87.70576571448764,73.37896093405062,264.2281007033333
2019-06-04,48.941220682546685,83.94069715121068,52.07198307037412,54.6978442594199,17.28800891512566,88.64885780567046,86.13640352555936,73.82391926340942,259.7788189454267
2019-06-05,49.44949748157388,83.6662611916296,52.122424860628136,55.0662737497817,17.634963992443566,87.9002839412697,85.44942705614353,72.16116637665475,260.5323328579424
2019-06-06,49.03526925754652,82.2456812287715,51.580311438214736,54.38550077074628,16.61020676029679,87.85308759724468,84.34094265711278,72.56823768001453,257.41438267117405
2019-06-07,49.104030506712256,82.0753612623386,51.69998270104225,54.48835877576147,16.551010094162233,86.19994246464462,82.01259000771017,72.26975674660403,255.46548931206098
2019-06-10,48.62008723244581,82.13500515372453,51.450872840678294,53.63794176204504,16.318093545593115,86.25156499495085,82.3415307202194,73.47282884221089,254.01405982716227
2019-06-11,48.59951967651776,82.52681970534816,51.5801069535342,53.4384541330147,15.896006907798816,85.78341682659384,81.04886386899283,72.37688969954985,253.33573995310297
2019-06-12,47.744365148753054,82.12083963343338,51.56247874869406,52.51861234518509,15.595248884749571,83.45704146894778,79.46990079948343,72.7717867917473,249.50207666674567
2019-06-13,47.18556736841074,82.47724063227473,50.70999675836486,51.356621842037036,15.590882973016207,80.47069272329347,80.47457699987879,72.79735096111159,249.580492090959
2019-06-14,45.543528633754896,80.69688758854439,49.455367077130035,49.405912989824124,14.96106326896387,79.71890169633245,80.86058134688265,73.17829074093727,245.11553560849705
2019-06-17,45.58971055972653,80.66275659640608,50.0266019114654,48.99858729390851,15.739678224560594,78.2960025168795,81.3850441765718,73.51699423482403,246.24173123953278
2019-06-18,46.26678763670961,80.0091323460243,50.70858075146859,49.0337737944127,15.873513929401243,77.28873566575714,81.60867170843176,73.11272457159274,246.59142839631562
2019-06-19,46.075334764196576,81.55512061418463,52.353991528995834,49.898042346444704,16.22804060380064,77.27499894639112,82.9023410925331,72.73817327769993,249.4602997925252
2019-06-20,46.91085435905154,82.06205711155783,52.73729526972253,49.35976248755943,16.594630014501856,79.46970332700889,84.84705577495356,73.50899797773656,252.4129061316065
2019-06-21,47.147350008396955,81.47620071168588,52.43361249858739,49.6665818339877,16.61127189940441,78.05854270065495,82.69686055990366,72.74684006610276,250.79429002064987
2019-06-24,48.90484733328995,84.78563163729515,53.07128742464983,51.91828337232966,17.73514329803938,77.45773796007259,82.39364512987278,73.16834758514345,255.06215716703895
2019-06-25,47.81831609098326,84.132547057326,51.3219091799145,50.791006167476134,17.610865247462343,76.84223864536105,81.29011979552392,73.97393488671631,251.17799846004542
2019-06-26,48.96499663808864,86.33517214607762,53.01409648979474,52.5852968726356,18.421266643239164,77.72184385117265,81.69867452260094,72.91625407186062,256.4851292291805
2019-06-27,48.764178846271186,86.35349137175396,53.805182937135406,52.77514579094786,18.82113874710617,78.84042574114675,81.92415267074496,73.23927002307866,257.81010065406
2019-06-28,49.94394530510515,88.39249834291375,54.162685069952836,53.75241379025498,19.915428920577618,79.1960459707325,82.72784271292514,73.42669714470061,261.4584781681681
2019-07-01,50.43744429450014,87.59469378555947,53.611038671562994,54.23232531690844,20.04066175697277,78.92019431847935,83.08760107459455,73.45980279162472,261.539587533057
2019-07-02,51.0658043519,87.61854651703688,53.7884965334679,54.24202672223605,19.600966099389105,78.2417617165835,84.67244538285433,73.66444999061092,262.01943928139184
2019-07-03,49.722963584463095,85.98477540758986,53.78209341747282,53.41323087770395,19.59535537213579,78.08179668652318,84.86952296354325,73.00986520343729,260.35762896877696
2019-07-04,49.472626861710125,86.55688256174227,53.459656710782866,53.494457829668285,19.72157764499294,77.8713267664875,85.1849596842014,72.87224633928095,260.47052578054917
2019-07-05,50.916786318351576,89.29633347619237,54.38581358161919,54.340561896746,20.260861591111265,77.50723616162345,86.52027756863886,71.56250553703241,265.32856774562447
2019-07-08,50.73427068199338,88.88636733689454,54.43226288549116,54.61294302889809,19.922710975572745,78.18661078478651,86.9726550276067,70.79760991592099,272.0022643917089
2019-07-09,52.01462547742815,92.09861285636882,56.355266188685945,55.494045660751176,20.933462251924635,79.87740278343261,88.96064829261616,70.92168735904288,278.4644250237549
2019-07-10,51.99360024360966,91.45623483594358,54.94078558249077,55.11577655345984,20.756824206082676,80.19903913065448,87.42971184885465,71.43278257860428,276.29929784879187
2019-07-11,52.11093659898551,91.5493306518091,55.185324951033905,56.64248884167966,20.590803511924637,80.58055032325714,86.72304357539275,71.05457757379274,277.32003628610295
2019-07-12,53.39482313936469,94.95059067008866,56.9994018780663,58.09741318756969,22.422074436690707,80.97994614193364,86.48326814043307,69.71100663403598,283.4360397012757
2019-07-15,54.35332764397757,98.71940721460327,57.73318917904476,60.49494416186324,23.3762812186175,82.51092107079053,85.51202174695261,70.30745521784743,288.027836688333
2019-07-16,54.36347581079763,99.47629110123228,57.51972805922517,60.15842598854371,23.21589554281528,80.61321712213186,85.68795103844569,71.06348235388839,286.3054181527292
2019-07-17,54.74482144711229,99.6634940171347,57.87834909989317,59.95253020596385,22.959915584903044,81.86487482261363,86.2943635275382,72.20730295750118,287.08641008378584
2019-07-18,53.898386285043166,100.04397972696825,58.21205504317996,60.48361326484923,23.44094108199576,81.05665913315067,85.65040427868787,72.15762036435378,286.5323348002858
2019-07-19,53.694851029026196,101.3319666386921,58.76792233606405,59.89886172829246,22.895024467915448,82.89030619539106,86.48964627564025,71.62356875243512,288.4850719285446
2019-07-22,52.34258681818319,101.28601951396026,58.17110953879858,60.36080054983128,22.6599441736006,83.99168248658741,87.07620016478853,72.20915000282831,288.05229791129807
2019-07-23,52.9637277594591,102.511439673102,58.60084440700874,62.384457566375666,22.79069753347874,84.42253341914716,87.42820485854706,72.32968463841695,290.69876141046586
2019-07-24,53.30399952464308,104.44937452140094,57.761084733292485,62.24538869444058,22.333614532122116,82.60159178317782,86.83590100157598,72.7024620058732,288.46748947595586
2019-07-25,53.883785358720544,102.93661087690681,56.52984200432383,63.1542512246113,21.828860611351327,83.20885800586831,86.31578208012763,72.82898603133991,282.9598395720827
2019-07-26,54.464527061290724,103.85999255789041,56.693345129835585,62.755304502971526,22.111655399614417,82.15682853509097,86.43958386586739,74.43899028262753,282.2781182698034
2019-07-29,55.202166383033074,104.72120467418068,55.94557771978238,61.833182375107185,22.674988804528443,81.42393766441114,85.3389904053996,74.38103833212466,281.5726953050148
2019-07-30,54.05588507843817,103.22922363004936,54.65804147164072,60.16781020319287,21.704897869998874,81.3794981363155,84.87127188424323,74.46604621506657,277.8202744501625
2019-07-31,53.96764818014649,102.81176592403939,54.78264421897711,60.60231972949617,21.652897131603535,81.46854599720146,84.0091011603248,73.94359858772108,277.70582302617834
2019-08-01,54.438303071568114,103.96486575878646,55.42734257954839,61.24843169696126,22.256164832303224,82.737233655052,85.67697880110681,73.75284937371106,281.341538906491
2019-08-02,54.705196843319335,105.07472541798374,56.01554981543841,61.9651549210553,22.260240463216387,83.75096336916843,89.49665642448798,73.3811813287578,285.50367060837624
2019-08-05,54.32240788417883,104.02238710498523,56.530738364028096,61.307693812561105,21.896247532578343,81.97819166480821,87.75491154418233,72.41176369461267,282.96078230378845
2019-08-06,57.052382294530474,107.10587665157888,57.14406922843524,63.59565789975192,22.672877273993986,84.41088184776137,88.99543091906821,71.66864824145735,290.5688441680622
2019-08-07,57.864747834046625,107.87117004046318,57.13218153572974,63.85707253298146,22.410549638008472,85.15411927313957,87.38191954767767,71.3096534517547,291.1870192074318
2019-08-08,58.22456733634176,109.06605257544567,57.552378942707,65.29744994111734,23.147657193138834,85.9078585777824,88.83398050785219,71.67685925565358,294.3754112883319
2019-08-09,56.895234504703936,107.94517673345402,57.24427667481447,65.47834303814618,22.412530293704553,84.52928104071441,88.60352395535085,71.77788721218909,291.41059584351956
2019-08-12,57.321340097131085,106.23564443991218,56.194153816404004,65.90867162258613,22.987493537487747,83.07821811950579,87.4308109504763,71.99338310548886,289.4268087594786
2019-08-13,56.8730657091002,105.12666400682683,56.6889434429062,65.4227419378673,23.111854192275917,81.39944058075665,86.3903511727752,71.08953192614308,287.62210701406457
2019-08-14,57.76455877407653,106.19086556200209,57.03377317401085,65.4260534883757,23.32818337216718,82.05316240065707,87.98198375867489,69.39504979743313,291.1586844864304
2019-08-15,57.977086705700124,106.35505729798739,57.382604918985585,65.87081338520127,23.341376606751687,81.65309581250484,87.56248353392435,70.06008417881668,290.85113412119466
2019-08-16,57.96347423105501,106.58231810190544,58.42981958161811,66.07498459970824,23.906256183580684,83.07592815442945,88.15756005083239,69.85575610882958,293.35125891084635
2019-08-19,57.75252891396834,102.70320298765316,58.79404502682233,66.53468354237762,23.561850387013042,82.16456372191381,90.32216074255828,69.72090170757191,294.3062002479214
2019-08-20,59.26074963385547,104.84697057000652,60.24738330352813,67.88194409453375,24.211665516314888,82.74338696111066,89.2367385241384,69.44548144008397,297.8811239366349
2019-08-21,61.24670295051726,107.32066736235481,60.018083524978394,68.83045078413816,26.092171833348665,84.22448081165471,89.11760989170656,69.65327237720786,302.51831364278445
2019-08-22,59.83766716627138,105.26749961138442,59.07336315719757,66.01441841889694,24.670103351271766,83.59939511043017,88.17501833911876,70.09241447107581,296.89269832530414
2019-08-23,60.64360864502675,104.8212415375333,60.15384698971668,65.10762075982841,24.31185432936183,84.34958012551374,90.66361237380974,70.18597457251651,298.94835372538665
2019-08-26,60.71530987243826,103.70328149380339,56.74561156256995,63.63354738328007,23.423140002445045,84.62031195972803,89.4469368270681,70.45258862750111,296.23887109251535
2019-08-27,61.085717036376145,103.57205382116861,57.64770718763865,64.28756844784822,24.162539385239782,84.02938830599939,89.26780367466209,69.85338234429932,297.5652987980044
2019-08-28,60.85664143958461,102.47964970077643,56.46275300388695,62.40897346132,22.66758986653836,82.61884880943725,89.38219742900029,69.0442082846762,293.99186723818076
2019-08-29,62.83213915303732,103.98397059441858,57.56616120525551,64.11901635907998,23.69988080293162,81.79195139151552,88.9905612603046,67.94699566927218,297.8177020345572
2019-08-30,61.119464499148236,100.87234467495645,55.516515437918656,61.051749882466176,23.140952033035884,83.32770097936763,88.75583250260354,67.47071284273501,293.8290867771988
2019-09-02,60.909662328818825,100.29930430247794,54.88563688133343,60.812590258735774,23.121062280395783,83.49177431770482,88.37165611037676,66.91787347079787,293.22571846441525
2019-09-03,60.97628153147089,101.40642141860155,55.7386752776057,60.31553758852524,22.707279822775643,82.92955206275015,87.01966965641431,67.27480147421467,292.2448115746209
2019-09-04,62.21170972494554,103.25836625161458,56.73118099899967,62.263423522449834,23.603723790631665,83.62419536637515,89.24392928433788,67.15907711609837,297.65116933642696
2019-09-05,61.346668507635556,103.14516983738372,57.28384795726681,62.20374399897941,24.07105980672335,81.39909270214208,88.03268113833252,67.23664695816579,295.3853388875979
2019-09-06,63.97969036040669,106.04911060996332,58.548665367897996,63.94253755148099,24.291963243056145,81.67649794669262,89.80988833171672,66.57791459902964,301.36819152291537
2019-09-09,65.5133396488041,109.38645748697535,60.3064274551963,65.31736273103238,25.13922237959037,81.67619328449604,88.9514436016862,65.73830762059023,305.7515055519297
2019-09-10,64.37486541305445,106.1943984520387,59.14759635647372,64.12435982007734,25.130134379133654,80.34899099216769,88.36896254252484,66.19202675339329,301.09388840141435
2019-09-11,65.27623109848055,108.14652817699614,60.20030196055897,64.94369185833497,25.549835324159684,79.45010101012302,87.19497284789972,65.72610390488204,302.54486665569493
2019-09-12,65.83973111940051,110.26428354513638,60.43214029088364,65.856027943664,25.534972735456776,79.47927938665497,86.56013147834884,65.95661953416437,303.71797300179867
2019-09-13,67.07205523084703,111.35934343892191,60.615038841665715,65.41951775586993,25.954997492751666,80.7045967741625,87.60690982756367,67.11269715361595,305.76919843326
2019-09-16,66.76679259790383,110.64133950006517,60.625158481476404,64.51666788458824,26.28215766034481,80.92828376439262,87.9274010410149,67.5669099216467,305.1468973172527
2019-09-17,67.0264075830077,110.81005775966177,61.72985949082787,65.78110516099869,26.468309812190306,81.20428109431853,83.00317986862565,67.69885601036972,307.03593400533333
2019-09-18,65.26134386558385,107.7647084374708,59.687320817311175,63.46166457920512,25.65118252172544,80.16277134791683,82.43850105647964,67.31740691381863,301.28600672381054
2019-09-19,65.99431146918077,109.32527445379978,59.885823228200294,64.16377530847657,27.071021461970155,80.40441593375247,81.80702107519899,67.16786205688196,303.53761971396034
2019-09-20,65.87596098407339,109.17818467573395,58.86666985820251,62.97213040680022,26.707796095087087,80.04882559675927,80.99530177238589,67.15704917179558,301.29199298702895
2019-09-23,66.96691924723775,110.28686511413225,59.699128228775436,63.32075366336487,27.446956375548936,80.83556643979217,82.41495160649713,67.44404470496886,304.66060957054054
2019-09-24,66.90913322161065,110.55342405915985,60.466574394665024,63.12299964066396,26.08228048821079,81.1427496999463,83.0691900324282,66.92073748957888,305.82001928063494
2019-09-25,66.85661178269213,107.7350485461207,59.37133421469507,62.011237251757336,25.439453073324778,82.26211767057646,77.50356719751034,66.59176132214218,303.627998331161
2019-09-26,66.3478625982815,106.72508018445221,58.600317222507705,62.27514415709209,25.586803761361676,82.08568413820964,76.91290904862635,67.29185495416422,301.8343051436727
2019-09-27,65.44819148759353,103.69807049447454,57.12984560678854,61.49215069832724,25.892987279104847,81.52337321793225,75.61430078141959,66.89346258931974,298.19603770838177
2019-09-30,63.46826028023808,102.2710664744229,56.779078751594874,60.96155198462403,25.19539229221707,81.55802521244003,75.59139349549736,66.59376160042939,295.7803353840966
2019-10-01,63.12997284562065,102.82981369952331,55.398913738805625,61.48522527378204,25.771209595468335,81.36960519974394,75.94683812308857,67.00572486157792,295.5433592851081
2019-10-02,63.79431140878865,102.62981542538257,55.0912472424504,62.33863655710594,26.379969625988775,80.75990005325055,74.95567188889322,66.68221873464758,295.6434374926945
2019-10-03,62.72479609329432,101.91707956797786,55.102353193592585,61.87529988543922,26.541983013266076,80.15516402137982,74.3577051361664,66.2370161632638,294.0420385839742
2019-10-04,61.93150719340161,101.48185338826667,54.760655901549406,60.65940713219488,25.877300650083672,81.29417309086615,74.95183332381387,65.70618482008507,293.6967982358657
2019-10-07,61.82596392771285,105.37151130018708,56.184735873288105,61.73581884369635,27.302222719890118,79.84549254462593,74.55635772373141,66.67677637541374,295.44096060856464
2019-10-08,59.98976118525792,102.8271157093997,55.88255407544393,60.94306927526109,26.108924772592218,78.56938063719312,73.28420675016818,67.09373123095635,290.0827133435653
2019-10-09,61.15572296226584,104.71787055653274,55.93161140979736,60.63949542910417,26.778973645789016,77.59804731563129,72.81540743620032,67.2095855803819,290.69083681363054
2019-10-10,60.10425588800267,103.4240685842954,55.605036138047055,60.807457286159504,26.706449705380926,77.33876053785721,71.82332688310939,66.72821122979559,288.8742126934891
2019-10-11,60.591316732958084,104.40183745814797,54.746419897082745,60.22500827329225,27.32349778503101,77.43262910134844,70.4997155187013,68.09688833204997,287.50692417865395
2019-10-14,61.05496328924839,105.43196859605972,54.945173581976135,60.07824964877911,28.599145270096688,78.5631269452146,71.72071210881222,68.37482598723898,290.3865594100161
2019-10-15,62.48404814382333,106.09371519499719,55.60594341167972,59.554975649772075,27.94864355498233,79.35091365773172,71.50117785408094,67.07473477543031,292.3760490999597
2019-10-16,64.87517056111734,110.50604778319868,57.32235683090484,61.61441448564038,29.898542285931924,81.54873613993927,72.34818490954804,66.71791230076884,300.87369722571674
2019-10-17,65.56560299880769,111.1484115510011,57.5818664234855,63.04965351625452,30.999866310347944,82.30385145375071,74.32334803744776,62.76668008977608,305.088493920455
2019-10-18,66.25024485058874,116.07999535573131,58.51559781640227,64.03627051292544,32.29632956081825,83.31407405400006,76.83319133649127,62.167544000630244,311.8099480677873
2019-10-21,67.66647209459121,118.69311197196026,58.975590853704425,66.17460600541618,34.01636452991255,84.52293705404047,77.65459630456814,62.130835269611296,317.3120420418949
2019-10-22,68.49033867998092,119.72624411321553,58.89697660669417,65.67917755787968,33.798877304786195,84.99283584702981,77.93768320337013,62.187895640261466,318.23964052563167
2019-10-23,67.79229301027448,120.929990019049,58.95028156514074,65.43610092066736,34.09153545441794,82.94300001493653,76.25955908748577,62.76525382929572,315.23779436669747
2019-10-24,69.18780901208703,124.69676309760905,60.093880990357526,67.16111823155676,36.00811012773684,83.14672797782735,77.41010665737602,62.21409670148159,321.1459091773704
2019-10-25,68.27273422465255,124.10590399589877,60.50329809329085,66.8392951122711,34.93159349938969,81.87921157718738,77.28763940791244,63.21836688640133,318.14970063509895
2019-10-28,67.86642967657734,124.71890412245614,60.44503302187448,66.5345420862839,34.28028140725333,83.30507892023525,75.25848685611636,63.6163412376347,316.9953383914872
2019-10-29,67.43447924009833,126.61327132294497,60.44471072420328,66.24843719807723,34.32360491571518,83.75791696514067,74.99980091758654,62.725123370134874,317.98424944579307
2019-10-30,69.01741063085173,128.734572148278,61.668394609821824,67.24805832936133,34.865115902682994,86.19982869800205,75.98831013544054,62.263316166673235,323.88778443458534
2019-10-31,67.9892747432619,126.86990013988321,60.96847065193787,66.45075657053974,34.405763670852764,88.09885414228484,76.91686434539248,61.07843357724663,324.63193098628545
2019-11-01,68.0940568337694,127.08991922718866,61.214797093968365,66.5833474336736,34.48943191932459,88.87262072020722,76.67449212719467,60.56028778097443,325.77237600664665
2019-11-04,67.29371179808989,126.26254244369595,59.81158023875449,65.83119518213043,33.324105617197915,87.97434015860757,77.31350729187584,60.92923146191568,322.77598451276197
2019-11-05,65.25012956495605,126.36151320416005,58.65903877069947,66.2226428310174,33.41278342540096,88.02463862377175,76.18310138826239,61.13847216615971,320.2621340138396
2019-11-06,65.34051572585362,126.14620691881431,57.30774044233417,66.61825234633076,33.2132175367788,87.33922653582091,75.30462955524567,61.41711375142944,318.29289723833574
2019-11-07,62.79847288333062,123.47518527495023,56.40144461807044,64.98583150575124,31.296150599593567,86.57496315348297,73.29284050437289,55.59771207246172,311.7153815779566
2019-11-08,63.7880952969487,124.29317853253065,56.54626695303146,67.01802077658695,32.09694593144576,87.33028759178683,73.28133235622452,55.250692367531535,314.95411990793826
2019-11-11,64.9337290263884,126.44510409512628,57.252344562945815,67.88853463087158,33.25834201849851,86.12862495266798,72.4075864681941,54.647010729266384,316.8567425278771
2019-11-12,65.99332590755019,124.68558941604873,56.02481993817932,67.19530312184871,32.71099705649918,84.65670336367964,73.7886674101395,54.893545732210924,315.3667592534417
2019-11-13,65.2454248304777,124.79057884455473,55.678637527593665,66.66663708048267,32.81238501502503,82.69070863361453,74.53502999432037,55.070502172453146,313.48801534386104
2019-11-14,64.06476935116225,121.99761866694895,53.990172598064326,65.37150618406889,31.822092965934488,81.54218488630646,72.86264837746616,54.697906177200736,307.9683861493877
2019-11-15,63.59458756567104,120.47393612301431,54.402993035629756,65.05995529275415,32.296292514311986,80.84660914828625,72.7406526099882,54.74778833017618,306.8447662027685
2019-11-18,65.25227814107438,122.41377739075081,55.68933149945689,65.74090607075732,33.10778321581413,80.6371435444914,74.09777861017031,54.74976238491336,310.7989516460469
2019-11-19,66.87243559827868,126.08047714790911,57.47147937708242,66.38245417567119,33.890943906152316,80.43125586006263,75.04383045930705,54.62143756921122,315.32377060642756
2019-11-20,66.70818893057003,123.75883171976314,56.76121100781019,64.25081296863392,33.48475618360962,80.49929079918333,76.90085523236667,55.12544417902646,313.69599301758154
2019-11-21,67.72898538942678,123.08502252433908,56.16565336014249,64.3885637293532,32.24814186373247,80.62265034697761,76.0308564619654,55.17345110809417,316.26184643805584
2019-11-22,68.29493215378747,123.825555282631,57.33129239322313,65.10732699857438,32.294078448005976,80.73707911420435,74.84509332869229,55.28108896217403,317.08692817737233
2019-11-25,71.3289714086926,126.65434069775613,58.51870562569995,66.3041510907851,33.72177705814564,82.081678414346,75.66715465353622,55.571585238964246,323.2615953360984
2019-11-26,72.63197275721711,129.0030133846255,59.40398995579421,67.11199273908296,36.008824506516405,81.71009358825741,75.91445079303377,55.13624145403704,327.1537363598466
2019-11-27,73.83150155516357,129.45992810409342,60.07821172047081,67.9241288798278,36.223445869937194,82.88520345400157,76.920576838131,55.14268495845323,330.51967310091914
2019-11-28,74.45730492755797,130.55829275242067,60.5366906019342,67.90064590187198,37.6839845302917,81.99179314123374,77.03318473460946,54.984985096095095,331.7260512407219
2019-11-29,73.33576063581302,128.1797969388647,59.0215949873562,66.91530172396554,35.79680341345817,80.99155518748087,74.27906205721021,55.26871765267458,325.01862716249525
2019-12-02,71.4749509257139,127.61375563859941,57.68793985798677,66.57692298765137,34.6304327564644,82.10738185647098,75.28333003098426,54.88049269426254,324.16705136314573
2019-12-03,72.30073509707982,128.24574983021085,57.89945806540632,68.01210142879205,34.660116139497156,82.50690014740506,76.49927899654618,55.196715406410156,326.6533187340293
2019-12-04,71.99542320004196,125.3760661950118,56.38753791637763,67.06036178549198,33.78019176298419,82.16580553701033,77.29685198168049,54.79667183682027,324.3222481450893
2019-12-05,72.29791660703093,124.75115983725894,57.1481545704427,68.06270626939246,34.20590404089128,84.20561801009859,76.59738446861522,54.735528350150055,326.58409042411404
2019-12-06,71.19477917032178,123.93107987615036,56.034684296008685,67.8024160187957,34.325624474871006,84.06615127840007,74.45858454078525,54.41183819936969,323.58245180699663
2019-12-09,71.2835537060134,120.2657069155943,55.800702143944115,67.10116697562717,33.23203449322694,84.92361231263725,74.07225788178411,54.178009436717126,321.85410171035335
2019-12-10,73.58512725331556,125.10647737664756,57.78026654690434,69.77870519026938,35.47726956126957,84.68021125702033,74.92675841427473,53.590725406346614,329.5182561627694
2019-12-11,73.35413353471696,125.5828569823748,57.94632637608017,67.22380002791684,35.29320009780323,85.2876785611107,75.62455899995949,53.5412299682581,329.2417512010118
2019-12-12,73.82104151724525,126.76837842405565,59.01892154357005,68.27630340924074,35.310547938330735,83.03686111417571,74.40982516913017,53.85202823201292,328.2529495319315
2019-12-13,74.92868742017323,128.2810133722131,60.470118253653176,69.12256806473313,36.39279460396891,84.08020541109585,76.45232454530459,52.93521596381761,334.2455475853083
2019-12-16,76.11551535895083,131.92040751589317,61.88041209168997,70.3859305194744,38.03941055482713,85.63979227649156,76.87503339789386,52.900722707919954,339.9697920010769
2019-12-17,78.72000396352131,136.07958499240658,63.56046350139636,72.3500374975539,40.114120088265985,86.50728179100736,77.71121378138578,52.20192643162915,347.7272465196307
2019-12-18,77.20559227656997,133.68952109885925,62.67752455713732,73.02008304026913,39.11224783740697,85.32128885636355,76.49595899503342,53.08151235129294,342.793650383684
2019-12-19,75.9074867710533,136.36488964092476,63.61011034604518,72.63726042423899,39.28725982950193,85.40816587632077,77.38877703399136,53.853056071276846,343.38482051548635
2019-12-20,75.25104225169777,136.82496389598597,63.131802030538694,71.46750248400885,37.72173188134784,83.57196364513788,75.76284104310113,53.37404664869923,339.31926788384067
2019-12-23,73.72476721522516,130.10944477327928,60.24328318284921,68.3262131616889,35.20847177750076,84.13607585109098,75.06650718347501,54.0673505945221,331.14226581090566
2019-12-24,73.73411777539175,128.9124347786942,59.86686083312311,67.30254372832503,34.97244535473847,83.75073274957914,73.94013057582416,54.59564513937754,328.30218683726997
2019-12-25,73.21576192071522,128.54675472809004,59.61369909981816,66.30185002669965,34.69506239574107,82.91914601035954,72.64353490167294,53.91140378012766,326.0295910947013
2019-12-26,74.01186899146582,128.49334353124715,61.380245157172816,67.84478678286752,36.167410181152675,84.17536592964758,74.98144026086712,53.44771954964906,332.07483678550483
